fid,season,playerid,g,ratt,rnet,rtd,rec,recyds,rectd
25,2002,BURRPLA001,16,0,0,0,78,1325,7
25,2002,MATHTER001,16,0,0,0,23,218,2
25,2002,BRUEMAR001,12,0,0,0,13,66,1
25,2002,TUMAJER001,13,0,0,0,4,63,1
25,2002,CUSHMAT001,6,0,0,0,1,4,0
25,2001,BETTJER001,11,225,1072,4,8,48,0
25,2001,FUAMCHR001,16,120,453,3,16,127,1
25,2001,STEWKOR001,16,96,537,5,,,
25,2001,ZEREAMO001,14,85,441,1,13,154,1
25,2001,BOWERJA001,3,18,84,1,1,0,0
25,2001,WARDHIN001,16,10,83,0,94,1003,4
25,2001,KREIDAN001,13,7,29,1,2,5,0
25,2001,MADDTOM001,3,6,9,1,,,
25,2001,EDWATRO001,16,5,28,1,19,283,0
25,2001,WITMJON001,15,5,24,0,6,32,0
25,2001,MARTTEE001,1,1,8,0,,,
25,2001,BROWKRI001,16,1,6,0,,,
25,2001,MILLJOS001,16,1,0,0,,,
25,2001,BURRPLA001,16,0,0,0,66,1008,6
25,2001,SHAWBOB003,16,0,0,0,24,409,2
25,2001,BRUEMAR001,9,0,0,0,12,98,0
25,2001,TUMAJER001,16,0,0,0,7,96,1
25,2001,CUSHMAT001,13,0,0,0,5,24,1
25,2001,BLACWIL002,1,0,0,0,1,8,0
25,2000,BETTJER001,16,355,1341,8,13,97,0
25,2000,STEWKOR001,16,78,436,7,,,
25,2000,HUNTRIC001,13,46,215,3,10,91,0
25,2000,FUAMCHR001,7,21,149,1,11,107,0
25,2000,GRAHKEN002,12,8,7,0,,,
25,2000,ZEREAMO001,12,6,14,0,,,
25,2000,WARDHIN001,16,4,53,0,48,672,4
25,2000,WITMJON001,6,3,5,0,5,33,0
25,2000,EDWATRO001,14,3,4,0,18,215,0
25,2000,KREIDAN001,10,2,24,0,5,42,0
25,2000,MILLJOS001,16,1,0,0,,,
25,2000,SHAWBOB003,16,0,0,0,40,672,4
25,2000,BURRPLA001,12,0,0,0,22,273,0
25,2000,HAWKCOU001,13,0,0,0,19,238,1
25,2000,BRUEMAR001,16,0,0,0,17,192,3
25,2000,CUSHMAT001,7,0,0,0,4,17,0
25,2000,GEASCOR001,9,0,0,0,3,66,0
25,2000,BLACWIL002,5,0,0,0,2,23,0
25,1999,BETTJER001,16,299,1091,7,21,110,0
25,1999,HUNTRIC001,16,93,567,5,27,253,3
25,1999,STEWKOR001,16,56,258,2,9,113,1
25,1999,ZEREAMO001,8,18,48,0,2,17,0
25,1999,TOMCMIK001,16,16,19,0,,,
25,1999,WITMJON001,16,6,18,0,12,106,0
25,1999,WARDHIN001,16,2,-2,0,61,638,7
25,1999,GONZPET001,1,2,-3,0,,,
25,1999,MILLJOS001,16,2,-9,0,,,
25,1999,FUAMCHR001,10,1,4,0,,,
25,1999,EDWATRO001,16,0,0,0,61,714,5
25,1999,HAWKCOU001,11,0,0,0,30,285,0
25,1999,SHAWBOB003,15,0,0,0,28,387,3
25,1999,BLACWIL002,11,0,0,0,20,186,0
25,1999,BRUEMAR001,14,0,0,0,18,176,0
25,1999,LYONMIT001,14,0,0,0,8,81,0
25,1999,CUSHMAT001,7,0,0,0,2,29,0
25,1999,JOHNMAL001,6,0,0,0,2,23,0
25,1998,BETTJER001,15,316,1185,3,16,90,0
25,1998,STEWKOR001,16,81,406,2,1,17,0
25,1998,HUNTRIC001,16,55,242,1,3,18,0
25,1998,MCAFFRE001,14,18,111,0,9,27,0
25,1998,HAWKCOU001,15,10,41,0,66,751,1
25,1998,FUAMCHR001,12,7,30,2,9,84,1
25,1998,WARDHIN001,16,1,13,0,15,246,0
25,1998,JOHNCHA004,16,1,4,0,65,815,7
25,1998,WITMJON001,16,1,2,0,13,74,0
25,1998,BLACWIL002,16,0,0,0,32,297,1
25,1998,BRUEMAR001,16,0,0,0,19,157,2
25,1998,DUNNDAV001,10,0,0,0,9,87,0
25,1998,LESTTIM001,9,0,0,0,9,46,0
25,1998,COLEAND001,4,0,0,0,4,49,1
25,1998,LYONMIT001,15,0,0,0,3,19,0
25,1998,BISHHAR001,7,0,0,0,1,4,0
25,1997,BETTJER001,15,375,1665,7,15,110,2
25,1997,STEWKOR001,16,88,476,11,,,
25,1997,JONEGEO001,16,72,235,1,16,96,1
25,1997,MCAFFRE001,14,13,41,0,2,44,0
25,1997,TOMCMIK001,16,7,13,0,,,
25,1997,HAWKCOU001,15,5,17,0,45,555,3
25,1997,WITMJON001,16,5,11,0,1,3,0
25,1997,BLACWIL002,14,2,14,0,12,168,1
25,1997,LESTTIM001,16,2,9,0,10,51,0
25,1997,THIGYAN001,16,1,3,0,79,1398,7
25,1997,MARSCUR002,5,1,2,0,2,14,0
25,1997,MILLJOS001,16,1,-7,0,,,
25,1997,JOHNCHA004,13,0,0,0,46,568,2
25,1997,BRUEMAR001,16,0,0,0,18,117,6
25,1997,LYONMIT001,10,0,0,0,4,29,0
25,1997,ADAMMIK002,6,0,0,0,1,39,0
25,1997,SADOTRO001,6,0,0,0,1,12,0
25,1997,BOTKKIR001,13,0,0,0,1,11,0
25,1996,BETTJER001,16,320,1431,11,22,122,0
25,1996,PEGRERR001,12,97,509,1,17,112,0
25,1996,STEWKOR001,16,39,171,5,17,293,3
25,1996,TOMCMIK001,16,22,-7,0,,,
25,1996,WITMJON001,16,17,69,0,2,15,0
25,1996,LESTTIM001,16,8,20,1,7,70,0
25,1996,MCAFFRE001,14,7,17,0,5,21,0
25,1996,RICHTER001,1,5,17,0,,,
25,1996,HASTAND001,16,4,71,0,72,739,6
25,1996,MILLERN001,9,2,24,0,7,92,1
25,1996,MILLJIM004,2,2,-4,0,,,
25,1996,ARNOJAH001,9,1,-3,0,6,76,0
25,1996,EDGESHA001,4,1,-16,0,,,
25,1996,JOHNCHA004,16,0,0,0,60,1008,3
25,1996,THIGYAN001,6,0,0,0,12,244,2
25,1996,BRUEMAR001,12,0,0,0,12,141,0
25,1996,BOTKKIR001,16,0,0,0,4,36,0
25,1996,HAYEJON001,16,0,0,0,2,14,0
25,1996,HOLLCOR002,11,0,0,0,1,7,0
25,1995,PEGRERR001,15,213,813,5,26,206,1
25,1995,MORRBAM001,13,148,559,9,8,36,0
25,1995,MCAFFRE001,16,39,156,1,15,88,0
25,1995,WILLJOH003,11,29,110,0,24,127,1
25,1995,ODONNEI001,12,24,45,0,,,
25,1995,STEWKOR001,10,15,86,1,14,235,1
25,1995,TOMCMIK001,7,11,25,0,,,
25,1995,MILLERN001,16,5,39,0,39,679,8
25,1995,LESTTIM001,6,5,9,1,,,
25,1995,HASTAND001,16,1,14,0,48,502,1
25,1995,AVERSTE001,11,1,3,0,11,82,1
25,1995,MILLJIM004,3,1,2,0,,,
25,1995,THIGYAN001,16,1,1,0,85,1307,5
25,1995,JOHNCHA004,15,1,-10,0,38,432,0
25,1995,BRUEMAR001,16,0,0,0,26,238,3
25,1995,HAYEJON001,16,0,0,0,11,113,0
25,1995,BARNJOH001,3,0,0,0,3,48,0
25,1994,FOSTBAR001,11,216,851,5,20,124,0
25,1994,MORRBAM001,15,198,836,7,22,204,0
25,1994,WILLJOH003,15,68,317,1,51,378,2
25,1994,ODONNEI001,14,31,80,1,,,
25,1994,MCAFFRE001,6,16,56,1,,,
25,1994,TOMCMIK001,6,4,22,0,,,
25,1994,JOHNCHA004,16,4,-1,0,38,577,3
25,1994,MILLERN001,15,3,18,0,19,384,1
25,1994,STONDWI001,15,2,7,0,7,81,0
25,1994,AVERSTE001,14,2,4,0,1,2,0
25,1994,ANDEGAR002,16,1,3,0,,,
25,1994,ROYAMAR001,16,1,-13,0,,,
25,1994,GREEERI001,15,0,0,0,46,618,4
25,1994,THIGYAN001,15,0,0,0,36,546,4
25,1994,HASTAND001,16,0,0,0,20,281,2
25,1994,HAYEJON001,16,0,0,0,5,50,1
25,1994,KEITCRA001,16,0,0,0,1,2,0
25,1993,THOMLER001,15,205,763,3,38,259,0
25,1993,FOSTBAR001,9,177,711,8,27,217,1
25,1993,HOGEMER001,16,51,249,1,33,247,4
25,1993,ODONNEI001,16,26,111,0,,,
25,1993,STONDWI001,16,12,121,1,41,587,2
25,1993,WORLTIM001,5,10,33,0,3,13,0
25,1993,TOMCMIK001,7,5,-4,0,,,
25,1993,MILLERN001,14,3,12,0,29,386,1
25,1993,CUTHRAN001,10,1,7,0,1,3,0
25,1993,WOODROD001,16,1,0,0,,,
25,1993,GREEERI001,16,0,0,0,63,942,5
25,1993,GRAHJEF001,15,0,0,0,38,579,0
25,1993,THIGYAN001,12,0,0,0,9,154,3
25,1993,COOPADR001,14,0,0,0,9,112,0
25,1993,DAVECHA001,16,0,0,0,4,51,0
25,1993,HASTAND001,6,0,0,0,3,44,0
25,1993,JORDTIM002,16,0,0,0,1,12,0
25,1992,FOSTBAR001,16,390,1690,11,36,344,0
25,1992,HOGEMER001,16,41,150,0,28,231,1
25,1992,THOMLER001,15,35,157,1,22,278,0
25,1992,ODONNEI001,12,27,5,1,,,
25,1992,STONDWI001,15,12,118,0,34,501,3
25,1992,BRISBUB001,6,10,16,0,,,
25,1992,WILLWAR001,16,2,0,0,1,44,0
25,1992,MILLERN001,16,1,20,0,30,383,3
25,1992,GRAHJEF001,14,0,0,0,49,711,1
25,1992,COOPADR001,16,0,0,0,16,197,3
25,1992,GREEERI001,7,0,0,0,14,152,2
25,1992,DAVECHA001,15,0,0,0,9,136,0
25,1992,JORDTIM002,15,0,0,0,6,28,2
25,1992,DIDIMAR001,2,0,0,0,3,39,0
25,1992,THIGYAN001,12,0,0,0,1,2,0
25,1991,HOGEMER001,16,165,610,2,49,379,1
25,1991,FOSTBAR001,10,96,488,1,9,117,1
25,1991,WILLWAR001,16,57,262,4,15,139,0
25,1991,WORLTIM001,2,22,117,0,,,
25,1991,THOMLER001,13,20,60,0,14,118,0
25,1991,ODONNEI001,12,18,82,1,,,
25,1991,BRISBUB001,8,11,17,0,,,
25,1991,STRYDAN001,16,4,-11,0,,,
25,1991,STONDWI001,16,1,2,0,32,649,5
25,1991,LIPPLOU001,15,0,0,0,55,671,2
25,1991,GREEERI001,11,0,0,0,41,582,6
25,1991,CALLCHR001,12,0,0,0,15,254,1
25,1991,COOPADR001,16,0,0,0,11,147,2
25,1991,CASHKEI001,5,0,0,0,7,90,1
25,1991,MULAMIK001,9,0,0,0,6,67,0
25,1991,MILLERN001,16,0,0,0,3,79,1
25,1991,GRAHJEF001,13,0,0,0,2,21,0
25,1990,HOGEMER001,16,203,772,7,40,342,3
25,1990,WORLTIM001,11,109,418,0,8,70,0
25,1990,WILLWAR001,14,68,389,3,5,42,1
25,1990,FOSTBAR001,16,36,203,1,1,2,0
25,1990,BRISBUB001,16,25,64,0,,,
25,1990,BELLRIC001,16,5,18,0,12,137,1
25,1990,STRORIC001,6,4,10,0,,,
25,1990,STRYDAN001,16,3,17,0,,,
25,1990,STONDWI001,16,2,-6,0,19,332,1
25,1990,LIPPLOU001,14,1,-5,0,50,682,3
25,1990,GREEERI001,13,0,0,0,34,387,7
25,1990,MULAMIK001,16,0,0,0,32,365,3
25,1990,HILLDER001,16,0,0,0,25,391,0
25,1990,CALLCHR001,16,0,0,0,10,124,1
25,1990,OSHETER001,16,0,0,0,1,13,0
25,1989,WORLTIM001,15,195,770,5,15,113,0
25,1989,HOGEMER001,16,186,621,8,34,271,0
25,1989,WILLWAR001,5,37,131,1,6,48,0
25,1989,BRISBUB001,14,27,25,0,1,-10,0
25,1989,LIPPLOU001,16,13,180,1,50,944,5
25,1989,CARTROD001,15,11,16,1,38,267,3
25,1989,STONDWI001,16,10,53,0,7,92,0
25,1989,BLACTOD002,3,9,20,0,,,
25,1989,WALLRAY001,9,5,10,1,,,
25,1989,STRORIC001,3,4,-3,0,,,
25,1989,NEWSHAR001,16,2,-8,0,,,
25,1989,TYRRTIM001,7,1,3,0,,,
25,1989,HILLDER001,16,0,0,0,28,455,1
25,1989,MULAMIK001,14,0,0,0,22,326,1
25,1989,STOCMAR001,8,0,0,0,4,74,0
25,1989,THOMWEE001,16,0,0,0,4,74,0
25,1989,OSHETER001,16,0,0,0,1,8,0
25,1988,HOGEMER001,16,170,705,3,50,487,3
25,1988,WILLWAR001,15,87,409,0,11,66,1
25,1988,JACKEAR001,12,74,315,3,9,84,0
25,1988,BRISBUB001,13,45,209,6,,,
25,1988,STONDWI001,16,40,127,0,11,196,1
25,1988,CARTROD001,14,36,216,3,32,363,2
25,1988,POLLFRA002,10,31,93,0,2,22,0
25,1988,BLACTOD002,3,8,25,1,,,
25,1988,LIPPLOU001,16,6,129,1,50,973,5
25,1988,NEWSHAR001,16,2,0,0,,,
25,1988,LOCKCHA001,16,0,0,0,22,365,1
25,1988,THOMWEE001,16,0,0,0,16,370,1
25,1988,GOTHPRE001,16,0,0,0,12,121,1
25,1988,JOHNTRO001,14,0,0,0,10,237,0
25,1988,HINNMIK001,16,0,0,0,1,23,0
25,1987,JACKEAR001,12,180,696,1,7,52,0
25,1987,POLLFRA002,12,128,536,3,14,77,0
25,1987,ABERWAL001,12,123,459,2,24,209,0
25,1987,MALOMAR001,12,34,162,3,,,
25,1987,STONDWI001,14,17,135,0,1,22,0
25,1987,SANDCHU001,5,11,65,1,1,11,0
25,1987,BONOSTE001,3,8,27,1,1,2,0
25,1987,CARTROD001,11,5,12,0,16,180,3
25,1987,COLLREG001,2,4,20,0,,,
25,1987,HOGEMER001,13,3,8,0,7,97,1
25,1987,NEWSHAR001,12,2,16,0,,,
25,1987,REEDDAN001,2,2,8,0,,,
25,1987,STALJOH001,12,0,0,0,41,521,2
25,1987,THOMWEE001,12,0,0,0,17,313,1
25,1987,SWEECAL001,9,0,0,0,16,217,0
25,1987,CLINJOE001,7,0,0,0,13,240,1
25,1987,LEEADAN001,13,0,0,0,12,124,0
25,1987,LIPPLOU001,4,0,0,0,11,164,0
25,1987,LOCKCHA001,11,0,0,0,7,116,1
25,1987,ALSTLYN001,3,0,0,0,3,84,2
25,1987,HAIRRUS001,3,0,0,0,2,16,1
25,1987,YOUNTHE001,12,0,0,0,2,10,0
25,1987,GOTHPRE001,2,0,0,0,2,9,1
25,1987,BOYLJIM002,3,0,0,0,1,0,0
25,1986,JACKEAR001,13,216,910,5,17,169,0
25,1986,ABERWAL001,16,214,877,6,47,395,2
25,1986,ERENRIC001,16,42,170,1,27,217,3
25,1986,MALOMAR001,14,31,107,5,,,
25,1986,POLLFRA002,3,24,86,0,2,15,0
25,1986,HUGHDAV001,5,14,32,0,10,98,0
25,1986,REEDDAN001,11,6,20,0,2,4,0
25,1986,BRISBUB001,2,6,10,1,,,
25,1986,SANDCHU001,14,4,12,0,2,19,0
25,1986,LIPPLOU001,13,4,-3,0,38,590,3
25,1986,SEITWAR001,16,3,2,0,,,
25,1986,STALJOH001,11,0,0,0,34,466,1
25,1986,SWEECAL001,16,0,0,0,21,337,1
25,1986,GOTHPRE001,16,0,0,0,21,246,1
25,1986,THOMWEE001,16,0,0,0,17,191,5
25,1985,POLLFRA002,16,233,991,3,24,250,0
25,1985,ABERWAL001,16,227,851,7,24,209,2
25,1985,WOODDAV001,9,17,71,2,,,
25,1985,ERENRIC001,14,17,67,0,33,326,3
25,1985,MALOMAR001,10,15,80,1,,,
25,1985,SPENTOD001,16,13,56,0,3,25,0
25,1985,CAMPSCO001,16,9,28,0,,,
25,1985,MORSSTE001,16,8,17,0,,,
25,1985,LIPPLOU001,16,2,16,1,59,1134,12
25,1985,STALJOH001,16,0,0,0,75,937,5
25,1985,SWEECAL001,16,0,0,0,16,234,0
25,1985,THOMWEE001,16,0,0,0,8,138,1
25,1985,GOTHPRE001,16,0,0,0,6,83,0
25,1985,CUNNBEN001,11,0,0,0,6,61,0
25,1984,POLLFRA002,15,213,851,6,21,186,0
25,1984,ABERWAL001,14,145,610,1,16,135,0
25,1984,ERENRIC001,16,115,405,2,38,358,1
25,1984,VEALELT001,15,31,87,0,,,
25,1984,MALOMAR001,13,25,42,3,,,
25,1984,CORLANT001,14,18,89,0,,,
25,1984,WOODDAV001,7,11,14,0,,,
25,1984,GILLSCO001,14,7,18,0,1,12,0
25,1984,LIPPLOU001,14,3,71,1,45,860,9
25,1984,CAMPSCO001,5,3,-5,0,,,
25,1984,COLQCRA001,16,1,0,0,,,
25,1984,SPENTOD001,7,1,0,0,,,
25,1984,CAPEWAY001,16,1,-3,0,7,81,0
25,1984,STALJOH001,16,0,0,0,80,1395,11
25,1984,THOMWEE001,16,0,0,0,17,291,3
25,1984,KOLOCHR001,7,0,0,0,5,59,0
25,1984,CUNNBEN001,7,0,0,0,4,64,1
25,1984,NELSDAR001,11,0,0,0,2,31,0
25,1984,SWEECAL001,9,0,0,0,2,25,0
25,1984,GARRGRE001,6,0,0,0,2,22,0
25,1983,HARRFRA001,16,279,1007,5,34,278,2
25,1983,POLLFRA002,16,135,608,4,16,127,0
25,1983,ABERWAL001,15,112,446,4,26,391,3
25,1983,STOUCLI001,16,77,479,4,,,
25,1983,HAWTGRE001,10,5,47,0,19,300,0
25,1983,HARRTIM001,14,2,15,0,,,
25,1983,ODOMHEN001,16,2,7,0,,,
25,1983,BRADTER001,1,1,3,0,,,
25,1983,SWEECAL001,16,1,-2,0,39,577,5
25,1983,CUNNBEN001,16,0,0,0,35,442,3
25,1983,GARRGRE001,15,0,0,0,19,279,1
25,1983,CAPEWAY001,11,0,0,0,10,185,1
25,1983,STALJOH001,4,0,0,0,8,100,0
25,1983,SKANPAU001,15,0,0,0,3,39,0
25,1983,RODGJOH001,15,0,0,0,2,36,0
25,1982,HARRFRA001,9,140,604,2,31,249,0
25,1982,POLLFRA002,9,62,238,2,6,39,0
25,1982,DAVIRUS001,7,24,72,0,1,11,0
25,1982,ABERWAL001,6,21,100,2,1,14,0
25,1982,HAWTGRE001,9,15,68,0,12,182,3
25,1982,STOUCLI001,6,11,28,0,,,
25,1982,BRADTER001,9,8,10,0,,,
25,1982,THORSID001,4,6,33,1,1,4,0
25,1982,SWANLYN001,9,1,25,0,18,265,0
25,1982,STALJOH001,9,1,9,0,27,441,7
25,1982,CUNNBEN001,9,0,0,0,21,277,2
25,1982,SMITJIM003,8,0,0,0,17,387,4
25,1982,SWEECAL001,7,0,0,0,5,50,0
25,1982,PINNRAY001,9,0,0,0,1,3,1
25,1981,HARRFRA001,16,242,987,8,37,250,1
25,1981,POLLFRA002,14,123,570,2,19,156,0
25,1981,THORSID001,16,56,202,4,8,78,0
25,1981,DAVIRUS001,16,47,270,1,4,34,0
25,1981,BRADTER001,14,38,162,2,,,
25,1981,HAWTGRE001,10,25,58,2,4,23,0
25,1981,MALOMAR001,8,16,68,2,1,90,1
25,1981,STOUCLI001,2,3,11,0,,,
25,1981,STALJOH001,16,1,17,0,63,1098,5
25,1981,SMITJIM003,15,1,15,0,29,571,7
25,1981,COLQCRA001,16,1,8,0,,,
25,1981,MOSERIC001,6,1,4,0,1,5,1
25,1981,CUNNBEN001,15,0,0,0,41,574,3
25,1981,SWANLYN001,13,0,0,0,34,505,5
25,1981,GROSRAN001,16,0,0,0,3,19,1
25,1981,SWEECAL001,14,0,0,0,2,53,0
25,1981,PINNRAY001,16,0,0,0,1,1,1
25,1980,HARRFRA001,13,208,789,4,30,196,2
25,1980,BLEIROC001,16,78,340,1,21,174,1
25,1980,THORSID001,12,78,325,3,15,131,1
25,1980,HAWTGRE001,15,63,226,4,12,158,0
25,1980,BRADTER001,15,36,111,2,,,
25,1980,DAVIRUS001,14,33,132,1,,,
25,1980,STOUCLI001,6,9,35,0,,,
25,1980,POLLFRA002,16,4,16,0,,,
25,1980,COLQCRA001,16,1,17,0,,,
25,1980,SMITJIM003,12,1,-1,0,37,711,9
25,1980,SWANLYN001,13,1,-4,0,44,710,7
25,1980,BELLTHE001,14,0,0,0,29,748,2
25,1980,GROSRAN001,15,0,0,0,23,293,0
25,1980,CUNNBEN001,15,0,0,0,18,232,2
25,1980,SWEECAL001,15,0,0,0,12,282,1
25,1980,STALJOH001,3,0,0,0,9,197,1
25,1979,HARRFRA001,15,267,1186,11,36,291,1
25,1979,THORSID001,13,118,585,6,16,231,4
25,1979,BLEIROC001,16,92,434,4,31,277,0
25,1979,HAWTGRE001,15,28,123,1,8,47,0
25,1979,BRADTER001,16,21,83,0,,,
25,1979,ANDEANT001,16,18,118,1,,,
25,1979,MOSERIC001,16,11,33,1,1,6,0
25,1979,KRUCMIK001,8,4,20,0,,,
25,1979,SMITJIM003,15,1,12,0,17,243,2
25,1979,SWANLYN001,13,1,9,1,41,808,5
25,1979,STALJOH001,16,0,0,0,70,1183,8
25,1979,CUNNBEN001,15,0,0,0,36,512,4
25,1979,GROSRAN001,16,0,0,0,12,217,1
25,1979,BELLTHE001,13,0,0,0,3,61,0
25,1979,BROWLAR003,15,0,0,0,1,1,1
25,1978,HARRFRA001,16,310,1082,8,22,144,0
25,1978,BLEIROC001,16,165,633,5,17,168,1
25,1978,THORSID001,16,71,264,2,5,66,1
25,1978,MOSERIC001,15,42,153,0,1,-1,0
25,1978,BRADTER001,16,32,93,1,0,1,0
25,1978,DELOJAC001,10,11,49,0,,,
25,1978,KRUCMIK001,9,5,7,0,,,
25,1978,MAXSALV001,5,4,9,0,,,
25,1978,SWANLYN001,16,1,7,0,61,880,11
25,1978,STALJOH001,16,0,0,0,41,798,9
25,1978,GROSRAN001,16,0,0,0,37,448,1
25,1978,CUNNBEN001,6,0,0,0,16,321,2
25,1978,SMITJIM003,9,0,0,0,6,83,2
25,1978,BELLTHE001,16,0,0,0,6,53,1
25,1977,HARRFRA001,14,300,1162,11,11,62,0
25,1977,BLEIROC001,13,135,465,4,18,161,0
25,1977,HARRREG001,14,36,175,0,3,11,0
25,1977,BRADTER001,14,31,171,3,,,
25,1977,THORSID001,13,27,103,2,1,5,0
25,1977,MAXSALV001,7,18,56,0,5,70,0
25,1977,SMITLAV001,7,14,55,0,,,
25,1977,STALJOH001,14,6,47,0,44,784,7
25,1977,GRAFNEI001,4,5,3,0,,,
25,1977,DUNGTON001,14,3,8,0,,,
25,1977,DELOJAC001,8,2,7,0,,,
25,1977,SWANLYN001,14,2,6,0,50,789,7
25,1977,KRUCMIK001,2,1,0,0,,,
25,1977,WALDBOB001,13,1,0,0,,,
25,1977,CUNNBEN001,12,0,0,0,20,347,2
25,1977,LEWIFRA001,10,0,0,0,11,263,1
25,1977,GROSRAN001,13,0,0,0,5,57,0
25,1977,SMITJIM003,14,0,0,0,4,80,0
25,1977,POUGERN001,14,0,0,0,1,3,0
25,1976,HARRFRA001,14,289,1128,14,23,151,0
25,1976,BLEIROC001,14,220,1036,5,24,294,0
25,1976,HARRREG001,12,54,235,4,2,19,0
25,1976,BRADTER001,10,31,219,3,,,
25,1976,KRUCMIK001,10,18,106,2,,,
25,1976,DELOJAC001,14,17,91,2,1,3,0
25,1976,FUQUJOH001,14,15,63,1,1,4,0
25,1976,WALDBOB001,14,3,7,0,,,
25,1976,LEWIFRA001,12,2,24,1,17,306,1
25,1976,POUGERN001,14,2,8,0,8,161,1
25,1976,BELLTHE001,13,1,5,0,3,43,1
25,1976,SWANLYN001,12,1,2,0,28,516,3
25,1976,STALJOH001,8,0,47,1,9,111,2
25,1976,GROSRAN001,14,0,0,0,15,181,1
25,1976,BROWLAR003,13,0,0,0,7,97,0
25,1976,CUNNBEN001,12,0,0,0,5,49,1
25,1975,HARRFRA001,14,262,1246,10,28,214,1
25,1975,BLEIROC001,11,140,528,2,15,65,0
25,1975,FUQUJOH001,14,74,285,1,18,146,0
25,1975,HARRREG001,14,43,191,3,1,4,0
25,1975,BRADTER001,14,35,210,3,,,
25,1975,COLLMIK001,14,21,124,3,1,7,0
25,1975,SWANLYN001,14,3,13,0,49,781,11
25,1975,LEWIFRA001,10,2,36,0,17,308,2
25,1975,HANRTER001,1,1,0,0,,,
25,1975,STALJOH001,11,0,0,0,20,423,4
25,1975,BROWLAR003,14,0,0,0,16,244,1
25,1975,GARRREG001,14,0,0,0,13,178,1
25,1975,GROSRAN001,14,0,0,0,11,135,1
25,1975,SHELDON001,14,0,0,0,2,39,0
25,1974,HARRFRA001,12,208,1006,5,23,200,1
25,1974,BLEIROC001,12,88,373,2,7,87,0
25,1974,DAVISTE002,14,71,246,2,11,152,1
25,1974,PEARPRE001,9,70,317,4,11,118,0
25,1974,FUQUJOH001,9,50,156,2,6,68,0
25,1974,BRADTER001,8,34,224,2,,,
25,1974,GILLJOE002,9,14,41,1,,,
25,1974,HARRREG001,4,6,30,1,1,2,0
25,1974,LEWIFRA001,12,2,25,0,30,365,4
25,1974,SWANLYN001,12,1,14,0,11,208,2
25,1974,HANRTER001,3,1,-6,0,,,
25,1974,STALJOH001,13,1,-9,0,16,269,1
25,1974,SHANRON001,12,0,0,0,19,324,1
25,1974,BROWLAR003,14,0,0,0,17,190,1
25,1974,GROSRAN001,14,0,0,0,13,164,0
25,1974,MULLGER001,12,0,0,0,1,7,1
25,1973,HARRFRA001,12,188,698,3,10,69,0
25,1973,PEARPRE001,14,132,554,2,11,173,2
25,1973,FUQUJOH001,11,117,457,2,17,150,0
25,1973,DAVISTE002,14,67,266,2,7,31,1
25,1973,BRADTER001,10,34,145,3,,,
25,1973,GILLJOE002,5,6,23,0,,,
25,1973,SHANRON001,13,3,1,0,30,711,10
25,1973,BLEIROC001,12,3,0,0,,,
25,1973,HANRTER001,9,3,0,0,,,
25,1973,WALDBOB001,14,1,0,0,,,
25,1973,LEWIFRA001,9,1,-1,0,23,409,3
25,1973,PEARBAR001,14,0,0,0,23,317,3
25,1973,MCMAJOH001,14,0,0,0,13,195,1
25,1973,BROWLAR003,14,0,0,0,5,88,0
25,1973,DAVIDAV001,2,0,0,0,1,14,0
25,1972,HARRFRA001,14,188,1055,10,21,180,1
25,1972,FUQUJOH001,13,150,665,4,18,152,0
25,1972,PEARPRE001,11,67,264,0,11,79,0
25,1972,BRADTER001,14,58,346,7,,,
25,1972,DAVISTE002,11,20,85,1,1,5,0
25,1972,BANKWAR001,7,7,20,0,1,5,0
25,1972,LEWIFRA001,13,3,68,0,27,391,5
25,1972,GILLJOE002,2,2,0,0,,,
25,1972,BLEIROC001,14,1,17,0,,,
25,1972,MCMAJOH001,14,1,0,0,21,277,1
25,1972,SHANRON001,14,0,0,0,38,669,3
25,1972,SMITDAV003,6,0,0,0,10,98,0
25,1972,YOUNALA002,14,0,0,0,6,86,0
25,1972,BROWLAR003,9,0,0,0,1,13,1
25,1972,MULLGER001,14,0,0,0,1,3,1
25,1971,FUQUJOH001,12,155,625,4,49,427,1
25,1971,PEARPRE001,14,131,605,0,20,246,2
25,1971,BANKWAR001,14,70,274,0,17,148,0
25,1971,BRADTER001,14,53,247,5,,,
25,1971,SHANRON001,14,2,1,0,49,652,6
25,1971,WALDBOB001,14,1,14,0,,,
25,1971,STAGJON001,14,1,5,0,8,103,0
25,1971,HANRTER001,6,1,3,1,,,
25,1971,LEAHBOB001,1,1,-6,0,,,
25,1971,SMITDAV003,14,1,-10,0,47,663,5
25,1971,ADAMBOB001,14,0,0,0,20,160,0
25,1971,LEWIFRA001,9,0,0,0,3,44,0
25,1971,BROWLAR003,13,0,0,0,1,3,1
25,1970,PEARPRE001,14,173,503,2,6,71,0
25,1970,FUQUJOH001,14,138,691,7,23,289,2
25,1970,HOAKDIC001,12,40,115,1,4,25,0
25,1970,BRADTER001,13,32,233,1,,,
25,1970,BANKWAR001,4,26,122,2,7,30,0
25,1970,COLETER001,10,9,8,0,3,31,0
25,1970,WILBJRA001,6,5,25,0,6,77,0
25,1970,HANRTER001,13,4,-5,0,,,
25,1970,BRYAHUB001,14,3,25,0,8,154,0
25,1970,SMITDAV003,14,1,6,0,30,458,2
25,1970,HUGHDEN001,11,1,-8,0,24,332,3
25,1970,SHANRON001,14,0,0,0,30,691,4
