fid,season,playerid,g,td,conv2p,patm,pata,fgm,fga,saf,points
32,1975,MOSEMAR001,14,,,37,39,16,25,,85
32,1975,GRANFRA001,14,8,,,,,,,48
32,1975,THOMMIK001,14,7,,,,,,,42
32,1975,TAYLCHA001,14,6,,,,,,,36
32,1975,BROWLAR002,14,5,,,,,,,30
32,1975,SMITJER004,14,3,,,,,,,18
32,1975,JEFFROY001,13,2,,,,,,,12
32,1975,REEDALV001,14,2,,,,,,,12
32,1975,BRUNBOB001,14,1,,,,,,,6
32,1975,DUSEBRA001,14,1,,,,,,,6
32,1975,JONELAR001,14,1,,,,,,,6
32,1975,KILMBIL001,12,1,,,,,,,6
32,1975,MCDORON001,14,1,,,,,,,6
32,1975,NELSRAL001,14,1,,,,,,,6
32,1975,PERGJOH001,14,1,,,,,,,6
32,1974,MOSEMAR001,13,,,27,29,18,30,,81
32,1974,BROWLAR002,11,7,,,,,,,42
32,1974,THOMDUA001,11,6,,,,,,,36
32,1974,TAYLCHA001,14,5,,,,,,,30
32,1974,JEFFROY001,14,4,,,,,,,24
32,1974,SMITJER004,14,3,,,,,,,18
32,1974,DENSMOS001,13,2,,,,,,,12
32,1974,EVANCHA002,6,2,,,,,,,12
32,1974,BRAGMIK001,14,,,7,8,1,1,,10
32,1974,BASSMIK001,14,1,,,,,,,6
32,1974,GRANFRA001,14,1,,,,,,,6
32,1974,HANBCHR001,14,1,,,,,,,6
32,1974,HOUSKEN001,14,1,,,,,,,6
32,1974,JONELAR001,13,1,,,,,,,6
32,1974,MCLIHAR001,13,1,,,,,,,6
32,1974,REEDALV001,14,1,,,,,,,6
32,1974,SMITLAR001,7,1,,,,,,,6
32,1974,THEIJOE001,9,1,,,,,,,6
32,1974,JONEDEA001,14,,,1,1,,,,1
32,1973,KNIGCUR001,14,,,37,37,22,42,,103
32,1973,BROWLAR002,14,14,,,,,,,84
32,1973,TAYLCHA001,14,7,,,,,,,42
32,1973,HARRCHA001,14,4,,,,,,,24
32,1973,HANCMIK001,10,2,,,,,,,12
32,1973,OWENBRI001,14,2,,,,,,,12
32,1973,BASSMIK001,14,1,,,,,,,6
32,1973,BIGGVER001,14,1,,,,,,,6
32,1973,GRANFRA001,13,1,,,,,,,6
32,1973,JEFFROY001,14,1,,,,,,,6
32,1973,MULKHER001,14,1,,,,,,,6
32,1973,ROBIDAV001,14,1,,,,,,,6
32,1973,STONKEN001,4,1,,,,,,,6
32,1973,VACTTED001,9,1,,,,,,,6
32,1972,KNIGCUR001,14,,,40,41,14,30,,82
32,1972,BROWLAR002,12,12,,,,,,,72
32,1972,SMITJER004,14,7,,,,,,,42
32,1972,TAYLCHA001,14,7,,,,,,,42
32,1972,HARRCHA001,14,6,,,,,,,36
32,1972,JEFFROY001,14,3,,,,,,,18
32,1972,BRUNBOB001,14,2,,,,,,,12
32,1972,MALIBIL001,6,1,,,,,,1,8
32,1972,BASSMIK001,14,1,,,,,,,6
32,1972,BIGGVER001,14,1,,,,,,,6
32,1972,HANBCHR001,14,1,,,,,,,6
32,1972,MULKHER001,2,1,,,,,,,6
32,1971,KNIGCUR001,14,,,27,27,29,49,,114
32,1971,BROWLAR002,13,6,,,,,,,36
32,1971,JEFFROY001,14,4,,,,,,,24
32,1971,TAYLCHA001,6,4,,,,,,,24
32,1971,HARRCHA001,14,2,,,,,,,12
32,1971,KILMBIL001,14,2,,,,,,,12
32,1971,MCNECLI001,8,2,,,,,,,12
32,1971,BASSMIK001,14,1,,,,,,,6
32,1971,DUNCSPE001,14,1,,,,,,,6
32,1971,FISCPAT001,14,1,,,,,,,6
32,1971,HANBCHR001,14,1,,,,,,,6
32,1971,MCDORON001,14,1,,,,,,,6
32,1971,PARDJAC001,14,1,,,,,,,6
32,1971,SMITJER004,8,1,,,,,,,6
32,1970,KNIGCUR001,14,,,33,34,20,27,,93
32,1970,SMITJER004,14,9,,,,,,,54
32,1970,TAYLCHA001,10,8,,,,,,,48
32,1970,BROWLAR002,13,7,,,,,,,42
32,1970,HARRCHA001,13,5,,,,,,,30
32,1970,HENDJON001,14,3,,,,,,,18
32,1970,JURGSON001,14,1,,,,,,,6
32,1970,ROBEWAL001,14,1,,,,,,,6
32,1969,KNIGCUR001,14,,,35,36,16,27,,83
32,1969,HARRCHA001,14,9,,,,,,,54
32,1969,SMITJER004,14,9,,,,,,,54
32,1969,TAYLCHA001,14,8,,,,,,,48
32,1969,BROWLAR002,14,4,,,,,,,24
32,1969,DYERHEN001,13,1,,,,,,,6
32,1969,HANBCHR001,14,1,,,,,,,6
32,1969,HARRRIC003,14,1,,,,,,,6
32,1969,HOFFJOH002,13,1,,,,,,,6
32,1969,HUFFSAM001,14,1,,,,,,,6
32,1969,JURGSON001,14,1,,,,,,,6
32,1969,LONGBOB003,14,1,,,,,,,6
32,1968,GOGOCHA001,14,,,30,31,9,19,,57
32,1968,RICHPAT001,14,9,,,,,,,54
32,1968,SMITJER004,13,6,,,,,,,36
32,1968,ALLEGER001,11,5,,,,,,,30
32,1968,TAYLCHA001,14,5,,,,,,,30
32,1968,LARSPET001,14,2,,,,,,,12
32,1968,BAREKEN001,8,1,,,,,,,6
32,1968,BRUNBOB001,7,1,,,,,,,6
32,1968,HANBCHR001,14,1,,,,,,,6
32,1968,JURGSON001,12,1,,,,,,,6
32,1968,SMITJIM002,14,1,,,,,,,6
32,1967,SMITJER004,14,12,,,,,,,72
32,1967,TAYLCHA001,12,9,,,,,,,54
32,1967,MITCBOB002,14,7,,,,,,,42
32,1967,LOVEJOH001,13,3,,10,11,2,7,,34
32,1967,MINGGEN001,6,,,20,22,4,10,,32
32,1967,ALLEGER001,11,4,,,,,,,24
32,1967,MCDORAY001,12,4,,,,,,,24
32,1967,WHITADA001,13,3,,,,,,,18
32,1967,JURGSON001,14,2,,,,,,,12
32,1967,OWENBRI001,14,1,,2,3,,2,,8
32,1967,GOGOCHA001,1,,,3,3,1,4,,6
32,1967,LARSPET001,8,1,,,,,,,6
32,1967,LOONJOE002,4,1,,,,,,,6
32,1967,ABSHDIC001,1,,,4,4,,1,,4
32,1967,ALFOBRU002,2,,,3,4,,2,,3
32,1967,BREDEDA001,14,,,,,,,1,2
32,1966,GOGOCHA001,14,,,39,41,22,34,,105
32,1966,TAYLCHA001,14,15,,,,,,,90
32,1966,MITCBOB002,14,10,,,,,,,60
32,1966,SMITJER004,14,6,,,,,,,36
32,1966,LOONJOE002,10,3,,,,,,,18
32,1966,WHITADA001,14,3,,,,,,,18
32,1966,OWENBRI001,14,2,,,,,,,12
32,1966,HARRRIC003,13,1,,,,,,,6
32,1966,REGEJOH001,14,1,,,,,,,6
32,1965,JENCBOB001,14,,,29,33,10,22,,59
32,1965,MITCBOB002,14,6,,,,,,,36
32,1965,TAYLCHA001,13,6,,,,,,,36
32,1965,LEWIDAN001,13,4,,,,,,,24
32,1965,COIAANG001,13,3,,,,,,,18
32,1965,HARRRIC003,14,2,,,,,,,12
32,1965,JURGSON001,13,2,,,,,,,12
32,1965,RICHPAT001,11,2,,,,,,,12
32,1965,SMITJER004,14,2,,,,,,,12
32,1965,HUGHGEO002,14,1,,,,,,,6
32,1965,HUNTBIL001,3,1,,,,,,,6
32,1965,KRAUPAU001,14,1,,,,,,,6
32,1965,PELLBOB001,13,1,,,,,,,6
32,1965,SHORJIM001,13,1,,,,,,,6
32,1965,WALTTOM001,14,1,,,,,,,6
32,1964,MARTJIM001,14,,,35,39,12,28,,71
32,1964,MITCBOB002,14,10,,,,,,,60
32,1964,TAYLCHA001,14,10,,,,,,,60
32,1964,COIAANG001,14,5,,,,,,,30
32,1964,CARPPRE001,14,3,,,,,,,18
32,1964,JURGSON001,14,3,,,,,,,18
32,1964,LOCKJWA001,14,3,,,,,,,18
32,1964,ATKIPER001,13,1,,,,,,,6
32,1964,KRAUPAU001,14,1,,,,,,,6
32,1964,REGEJOH001,14,1,,,,,,,6
32,1964,SAMPJOH001,14,1,,,,,,,6
32,1964,TRACTOM001,14,1,,,,,,,6
32,1964,PALUJOH001,14,,,,,,,1,2
32,1963,KHAYBOB001,14,,,33,35,12,26,,69
32,1963,MITCBOB002,14,8,,,,,,,48
32,1963,BARNBIL002,12,6,,,,,,,36
32,1963,JAMEDIC001,14,6,,,,,,,36
32,1963,DUGAFRE001,14,3,,,,,,,18
32,1963,RICHPAT001,14,3,,,,,,,18
32,1963,BOSSDON001,14,2,,,,,,,12
32,1963,SNEANOR001,14,2,,,,,,,12
32,1963,ANDEBIL002,13,1,,,,,,,6
32,1963,CRABCLA001,13,1,,,,,,,6
32,1963,CUNNJIM001,14,1,,,,,,,6
32,1963,STEFJIM001,13,1,,,,,,,6
32,1963,TRACTOM001,2,1,,,,,,,6
32,1962,MITCBOB002,14,12,,,,,,,72
32,1962,KHAYBOB001,14,,,38,38,11,25,,71
32,1962,DUGAFRE001,12,5,,,,,,,30
32,1962,JAMEDIC001,14,5,,,,,,,30
32,1962,BARNBIL002,10,3,,,,,,,18
32,1962,SNEANOR001,14,3,,,,,,,18
32,1962,ANDEBIL002,12,2,,,,,,,12
32,1962,BOSSDON001,14,2,,,,,,,12
32,1962,CUNNJIM001,14,2,,,,,,,12
32,1962,JUNKSTE001,14,2,,,,,,,12
32,1962,HALLGAL001,3,1,,,,,,,6
32,1962,JACKLER001,10,1,,,,,,,6
32,1962,STEFJIM001,14,1,,,,,,,6
32,1961,AVENJOH001,14,1,,21,23,5,28,,42
32,1961,JAMEDIC001,14,5,,,,,,,30
32,1961,DUGAFRE001,13,4,,,,,,,24
32,1961,BOSSDON001,12,3,,,,,,,18
32,1961,SNEANOR001,14,3,,,,,,,18
32,1961,CUNNJIM001,14,2,,,,,,,12
32,1961,HACKDAL001,12,2,,,,,,,12
32,1961,OSBOTOM001,14,2,,,,,,,12
32,1961,HORNSAM001,14,1,,,,,,,6
32,1960,KHAYBOB001,12,,,19,19,15,23,,64
32,1960,JAMEDIC001,12,6,,,,,,,36
32,1960,ANDEBIL002,12,3,,,,,,,18
32,1960,OLSZJOH001,11,3,,,,,,,18
32,1960,WALTJOE003,12,3,,,,,,,18
32,1960,BOSSDON001,11,2,,,,,,,12
32,1960,GLICGAR001,11,1,,,,,,,6
32,1960,PODOJIM001,10,1,,,,,,,6
32,1959,BAKESAM001,12,,,21,22,10,22,,51
32,1959,ANDEBIL002,11,6,,,,,,,36
32,1959,JAMEDIC001,12,4,,,,,,,24
32,1959,BOSSDON001,12,3,,,,,,,18
32,1959,WALTJOE003,9,3,,,,,,,18
32,1959,PODOJIM001,11,2,,,,,,,12
32,1959,HALEDIC001,12,1,,,,,,,6
32,1959,MACAKEN001,7,1,,,,,,,6
32,1959,OLSZJOH001,10,1,,,,,,,6
32,1959,SUTTEDA001,11,1,,,,,,,6
32,1959,GOBAART001,11,,,,,,,1,2
32,1958,BAKESAM001,12,,,25,25,13,26,,64
32,1958,WALTJOE003,12,5,,,,,,,30
32,1958,BOSSDON001,10,4,,,,,,,24
32,1958,PODOJIM001,10,4,,,,,,,24
32,1958,SUTTEDA001,10,3,,,,,,,18
32,1958,ANDEBIL002,12,2,,,,,,,12
32,1958,CARSJOH001,4,2,,,,,,,12
32,1958,OLSZJOH001,10,2,,,,,,,12
32,1958,JAMEDIC001,12,1,,,,,,,6
32,1958,WATSSID001,10,1,,,,,,,6
32,1958,ZAGEBER001,10,1,,,,,,,6
32,1957,BAKESAM001,12,1,,29,30,14,23,,77
32,1957,BOSSDON001,12,7,,,,,,,42
32,1957,PODOJIM001,12,6,,,,,,,36
32,1957,SUTTEDA001,12,6,,,,,,,36
32,1957,CARSJOH001,12,3,,,,,,,18
32,1957,ELTELEO001,12,3,,,,,,,18
32,1957,MEILSTE001,12,2,,,,,,,12
32,1957,ZAGEBER001,11,2,,,,,,,12
32,1956,BAKESAM001,12,,,16,19,17,25,,67
32,1956,MEILSTE001,12,5,,,,,,,30
32,1956,CARSJOH001,12,3,,,,,,,18
32,1956,JAMEDIC001,10,3,,,,,,,18
32,1956,ELTELEO001,12,2,,,,,,,12
32,1956,WELLBIL001,7,2,,,,,,,12
32,1956,ATKEDAL001,5,1,,,,,,,6
32,1956,HECKNOR001,12,1,,,,,,,6
32,1956,PALUJOH001,12,1,,,,,,,6
32,1956,RUNNTOM001,11,1,,,,,,,6
32,1956,MILLJOH005,12,,,,,,,1,2
32,1955,JANOVIC001,12,7,,28,31,6,20,,88
32,1955,ELTELEO001,11,4,,,,,,,24
32,1955,LEBAEDD001,12,4,,,,,,,24
32,1955,CARSJOH001,12,3,,,,,,,18
32,1955,THOMRAL001,12,3,,,,,,,18
32,1955,ZAGEBER001,11,3,,,,,,,18
32,1955,ATKEDAL001,11,2,,,,,,,12
32,1955,MONAJIM001,7,2,,,,,,,12
32,1955,SCUDJOE001,12,2,,,,,,,12
32,1955,HECKNOR001,12,1,,2,2,,1,,8
32,1955,BARNROY001,8,1,,,,,,,6
32,1955,GUGLRAL001,9,1,,,,,,,6
32,1954,TAYLHUG001,12,8,,,,,,,48
32,1954,WELLBIL001,12,4,,,,,,,24
32,1954,JANOVIC001,10,,,9,9,4,8,,21
32,1954,FELTRAL001,12,,,16,17,1,2,,19
32,1954,ATKEDAL001,10,3,,,,,,,18
32,1954,BARKEDA001,12,3,,,,,,,18
32,1954,DOROALA001,11,3,,,,,,,18
32,1954,JUSTCHA001,12,3,,,,,,,18
32,1954,RICCJIM001,12,1,,,,,,1,8
32,1954,GOODROB001,12,1,,,,,,,6
32,1954,SCUDJOE001,12,1,,,,,,,6
32,1954,MODZDIC001,12,,,,,,,1,2
32,1954,KINCJIM001,2,,,1,1,,,,1
32,1953,DUDLBIL001,12,,,25,25,11,22,,58
32,1953,TAYLHUG001,12,8,,,,,,,48
32,1953,HEATLEO001,9,4,,,,,,,24
32,1953,JUSTCHA001,12,4,,,,,,,24
32,1953,LEBAEDD001,12,2,,,,,,,12
32,1953,BAKESAM001,11,1,,,,,,,6
32,1953,CLOUJAC001,12,1,,,,,,,6
32,1953,DEKKPAU001,11,1,,,,,,,6
32,1953,DOWDHAR001,12,1,,,,,,,6
32,1953,DRAZCHU001,8,1,,,,,,,6
32,1953,NIEMLAU001,12,1,,,,,,,6
32,1953,RYKOJUL001,12,1,,,,,,,6
32,1952,TAYLHUG001,12,12,,,,,,,72
32,1952,BUKSGEO001,10,,,15,18,3,7,,24
32,1952,DRAZCHU001,12,3,,,,,,,18
32,1952,HEATLEO001,11,3,,,,,,,18
32,1952,LEBAEDD001,12,2,,6,7,,,,18
32,1952,WILLJOH005,12,3,,,,,,,18
32,1952,RYKOJUL001,11,2,,1,1,,,,13
32,1952,BRITGEN001,12,2,,,,,,,12
32,1952,BAGDEDA001,3,,,4,6,1,3,,7
32,1952,DOWDHAR001,12,1,,,,,,,6
32,1952,FERRNEI001,4,1,,,,,,,6
32,1952,GILMHAR001,12,1,,,,,,,6
32,1952,JUSTCHA001,11,1,,,,,,,6
32,1952,PAPIJOH001,11,1,,,,,,,6
32,1952,VENUSAM001,3,1,,,,,,,6
32,1952,HENNJER001,12,,,,,,,1,2
32,1951,DUDLBIL001,12,3,,21,22,10,13,,69
32,1951,GOODROB001,12,9,,,,,,,54
32,1951,DRAZCHU001,9,3,,,,,,,18
32,1951,TAYLHUG001,12,3,,,,,,,18
32,1951,TEREJOE001,12,2,,,,,,,12
32,1951,THOMGEO001,12,2,,,,,,,12
32,1950,DUDLBIL001,12,3,,31,31,5,10,,64
32,1950,TAYLHUG001,12,9,,,,,,,54
32,1950,GOODROB001,12,6,,,,,,,36
32,1950,GOODCLY001,10,2,,,,,,,12
32,1950,JUSTCHA001,8,2,,,,,,,12
32,1950,LIVIHOW001,4,2,,,,,,,12
32,1950,SAENEDD001,10,2,,,,,,,12
32,1950,BAUGSAM001,11,1,,,,,,,6
32,1950,DOWDHAR001,12,1,,,,,,,6
32,1950,DRAZCHU001,12,1,,,,,,,6
32,1950,GILMHAR001,10,1,,,,,,,6
32,1950,HAYNHAL001,12,1,,,,,,,6
32,1949,TAYLHUG001,12,9,,,,,,,54
32,1949,POILDIC001,12,,,34,37,4,7,,46
32,1949,STOUPET001,6,6,,,,,,,36
32,1949,CRISHAL001,11,4,,,,,,,24
32,1949,DOWDHAR001,12,3,,,,,,,18
32,1949,SANDDAN001,12,3,,,,,,,18
32,1949,BAUGSAM001,12,2,,,,,,,12
32,1949,GOODROB001,12,2,,,,,,,12
32,1949,HOLLJOH004,2,2,,,,,,,12
32,1949,MONTTOM001,12,2,,,,,,,12
32,1949,COCHLEO001,11,1,,,,,,,6
32,1949,LIVIHOW001,12,1,,,,,,,6
32,1949,QUIREDA001,8,1,,,,,,,6
32,1949,SHOEHER001,11,1,,,,,,,6
32,1948,POILDIC001,12,3,,33,38,5,7,,66
32,1948,TODDDIC001,12,7,,,,,,,42
32,1948,CRISHAL001,11,6,,,,,,,36
32,1948,QUIREDA001,12,4,,,,,,,24
32,1948,SANDDAN001,12,4,,,,,,,24
32,1948,FARMTOM001,9,3,,,,,,,18
32,1948,TAYLHUG001,12,3,,,,,,,18
32,1948,CASTJIM001,10,2,,,,,,,12
32,1948,BAGASTE001,5,1,,,,,,,6
32,1948,BAUGSAM001,12,1,,,,,,,6
32,1948,HARTHOW001,12,1,,,,,,,6
32,1948,MONTTOM001,11,1,,,,,,,6
32,1948,NUSSBOB001,10,1,,,,,,,6
32,1948,TEREJOE001,11,1,,,,,,,6
32,1948,TURLDOU001,12,1,,,,,,,6
32,1948,YOUEJIM001,2,1,,,,,,,6
32,1948,KONIJOH001,12,,,,,,,1,2
32,1948,PEEBJIM001,11,,,1,2,,,,1
32,1947,POILDIC001,12,6,,37,41,4,6,,85
32,1947,SAENEDD001,12,6,,,,,,,36
32,1947,TAYLHUG001,10,6,,,,,,,36
32,1947,CASTJIM001,7,5,,,,,,,30
32,1947,NUSSBOB001,12,4,,,,,,,24
32,1947,DUCKJOE001,12,3,,,,,,,18
32,1947,BAUGSAM001,12,2,,,,,,,12
32,1947,MCKEPAU001,11,2,,,,,,,12
32,1947,FARMTOM001,10,1,,,,,,,6
32,1947,LOOKJOH001,6,1,,,,,,,6
32,1947,ROSASAL001,11,1,,,,,,,6
32,1947,TEREJOE001,11,1,,,,,,,6
32,1947,TURLDOU001,12,1,,,,,,,6
32,1947,WILDGEO001,9,1,,,,,,,6
32,1947,YOUEJIM001,6,1,,,,,,,6
32,1946,POILDIC001,11,1,,21,21,6,16,,45
32,1946,TODDDIC001,11,5,,,,,,,30
32,1946,SAENEDD001,10,4,,,,,,,24
32,1946,BAGASTE001,11,3,,,,,,,18
32,1946,ROSASAL001,5,2,,,,,,,12
32,1946,ALDRKIA001,11,1,,,,,,,6
32,1946,BAUGSAM001,11,1,,,,,,,6
32,1946,GAFFJIM001,10,1,,,,,,,6
32,1946,JENKJAC001,8,1,,,,,,,6
32,1946,LAPKTED001,7,1,,,,,,,6
32,1946,PEEBJIM001,11,1,,,,,2,,6
32,1946,YOUEJIM001,9,1,,,,,,,6
32,1945,AGUIJOE001,10,,,23,24,7,13,,44
32,1945,AKINFRA001,10,6,,,,,,,36
32,1945,BAGASTE001,10,6,,,,,,,36
32,1945,CONDMER001,5,3,,1,1,,,,19
32,1945,SEYMBOB001,10,3,,,,,,,18
32,1945,DYEALES001,10,2,,,,,,,12
32,1945,MILLWAY001,10,2,,,,,,,12
32,1945,MOORWIL001,7,2,,,,,,,12
32,1945,ROSASAL001,7,2,,,,,,,12
32,1945,TURLDOU001,10,1,,,,,,,6
32,1945,BAUGSAM001,8,,,1,1,,,,1
32,1945,WELDLAR001,4,,,1,1,,,,1
32,1944,AGUIJOE001,10,4,,15,18,4,8,,51
32,1944,MOORWIL001,10,7,,,,,,,42
32,1944,SEYMBOB001,10,6,,,,,,,36
32,1944,DYEALES001,9,2,,,,,,,12
32,1944,AKINFRA001,6,1,,,,,,,6
32,1944,FULLLAR001,5,1,,,,,,,6
32,1944,LAPKTED001,5,1,,,,,,,6
32,1944,TURLDOU001,7,1,,,,,,,6
32,1944,WELDLAR001,8,,,4,4,,,,4
32,1943,FARKAND001,10,9,,,,,,,54
32,1943,MOORWIL001,9,9,,,,,,,54
32,1943,AGUIJOE001,10,7,,6,9,,2,,48
32,1943,MASTBOB002,10,3,,20,21,1,5,,41
32,1943,RYMKLOU001,10,2,,,,,,,12
32,1943,SEYMBOB001,10,2,,,,,,,12
32,1943,PIASALE001,9,1,,,,,,,6
32,1943,JENKJAC001,2,,,1,1,,,,1
32,1943,PASQJOE001,9,,,1,1,,,,1
32,1942,FARKAND001,10,6,,3,3,,,,39
32,1942,MASTBOB002,11,2,,17,19,1,5,,32
32,1942,TODDDIC001,11,4,,2,3,,,,26
32,1942,CIFEEDA001,11,3,,,,,,,18
32,1942,JUZWSTE001,2,2,,3,3,,,,15
32,1942,HARECEC001,11,3,,,,,,,12
32,1942,HARERAY001,11,2,,,,,,,12
32,1942,MCCHBOB001,10,2,,,,,,,12
32,1942,MOORWIL001,11,2,,,,,,,12
32,1942,WILKWIL001,11,1,,,,,,2,10
32,1942,ALDRKIA001,11,1,,,,,,,6
32,1942,BAUGSAM001,11,1,,,,,,,6
32,1942,JUSTEDA001,9,1,,,,,,,6
32,1942,KOVAJOH001,8,1,,,,,,,6
32,1942,SEYMBOB001,11,1,,,,,,,6
32,1942,POILDIC001,7,,,2,2,1,2,,5
32,1942,ZIMMROY001,7,,,1,1,1,1,,4
32,1941,AGUIJOE001,10,2,,8,9,2,5,,26
32,1941,SEYMBOB001,10,4,,,,,,,24
32,1941,MASTBOB002,11,1,,8,8,3,6,,23
32,1941,FARKAND001,11,3,,,,,,,18
32,1941,TODDDIC001,7,3,,,,,,,18
32,1941,FILCFRA001,11,2,,,,,,,12
32,1941,MCCHBOB001,11,2,,,,,,,12
32,1941,ALDRKIA001,11,,,4,5,1,3,,7
32,1941,CARRVIC001,10,1,,,,,,,6
32,1941,CIFEEDA001,11,1,,,,,,,6
32,1941,HARERAY001,11,1,,,,,,,6
32,1941,JUSTEDA001,8,1,,,,,,,6
32,1941,KRUEALA002,7,1,,,,,,,6
32,1941,MOORWIL001,6,1,,,,,,,6
32,1940,TODDDIC001,11,9,,,,,,,54
32,1940,JOHNJIM002,11,7,,,,,,,42
32,1940,MASTBOB002,11,4,,15,16,1,2,,42
32,1940,SEYMBOB001,9,4,,,,,,,24
32,1940,MILLWAY001,10,3,,,,,,,18
32,1940,MOORWIL001,10,3,,,,,,,18
32,1940,RUSSBOA001,11,,,11,12,1,1,,14
32,1940,FILCFRA001,10,2,,,,,,,12
32,1940,JUSTEDA001,7,2,,,,,,,12
32,1940,MCCHBOB001,11,1,,,,,,,6
32,1940,SANFSAN001,7,,,3,5,,2,,3
32,1939,FARKAND001,11,11,,2,3,,1,,68
32,1939,TODDDIC001,10,6,,2,3,,,,38
32,1939,MILLWAY001,11,4,,,,,,,24
32,1939,RUSSBOA001,11,1,,15,16,1,6,,24
32,1939,JUSTEDA001,8,3,,,,,,,18
32,1939,MALOCHA001,11,3,,,1,,,,18
32,1939,MASTBOB002,10,1,,6,8,1,6,,15
32,1939,GERMJIM001,8,2,,,,,,,12
32,1939,JOHNJIM002,11,1,,1,1,,,,7
32,1939,FILCFRA001,11,1,,,,,,,6
32,1939,IRWIDON001,7,1,,,,,,,6
32,1939,MCCHBOB001,8,1,,,,,,,6
32,1938,FARKAND001,9,6,,1,1,,,,37
32,1938,KRAUMAX001,6,3,,,,,,,18
32,1938,SMITRIL001,7,1,,3,6,2,5,,15
32,1938,MASTBOB002,11,1,,5,6,1,1,,14
32,1938,KARAGEO001,10,1,,2,3,1,2,,11
32,1938,EDWATUR001,9,1,,,,,,,6
32,1938,FILCFRA001,6,1,,,,,,,6
32,1938,IRWIDON001,10,1,,,1,,,,6
32,1938,JUSTEDA001,9,1,,,,,,,6
32,1938,MALOCHA001,11,1,,,,,,,6
32,1938,MCCHBOB001,10,1,,,,,,,6
32,1938,MILLWAY001,11,1,,,,,,,6
32,1938,YOUNBIL001,11,1,,,,,,,6
32,1938,MANTTIL001,7,,,2,2,1,4,,5
32,1937,SMITRIL001,11,3,,22,,5,,,55
32,1937,BATTCLI001,10,7,,,,,,,42
32,1937,MALOCHA001,11,4,,,,,,,24
32,1937,JUSTEDA001,10,3,,,,,,,18
32,1937,MILLWAY001,11,3,,,,,,,18
32,1937,IRWIDON001,10,2,,,,,,,12
32,1937,BAUGSAM001,11,1,,,,,,,6
32,1937,KAHNEDD001,10,1,,,,,,,6
32,1937,KRAUMAX001,8,1,,,,,,,6
32,1937,PINCERN001,11,1,,,,,,,6
32,1936,BATTCLI001,11,7,,,,,,,42
32,1936,SMITRIL001,12,2,,14,,4,,,38
32,1936,RENTPUG001,12,3,,,,,,,18
32,1936,IRWIDON001,2,2,,,,,,,12
32,1936,BUSISAM001,11,1,,1,,1,,,10
32,1936,CARRVIC001,5,1,,,,,,,6
32,1936,MALOCHA001,12,1,,,,,,,6
32,1936,SIEMLAR001,11,1,,,,,,,6
32,1936,TOSIFLA001,7,1,,,,,,,6
32,1936,SMITEDA001,8,,,,,1,,,3
32,1935,MUSIJIM001,5,2,,2,,,,,14
32,1935,RENTPUG001,11,2,,1,,,,,13
32,1935,BATTCLI001,7,2,,,,,,,12
32,1935,MALOCHA001,11,2,,,,,,,12
32,1935,SHEPBIL001,7,1,,1,,,,,7
32,1935,TOSIFLA001,11,1,,,,,,,6
32,1935,FRAHDIC001,1,,,1,,,,,1
32,1934,BATTCLI001,12,7,,1,,,,,43
32,1934,MCPHHAL001,12,3,,4,,,,,22
32,1934,MALOCHA001,12,2,,,,,,,12
32,1934,WRIGTED001,10,1,,2,,,,,8
32,1934,PINCERN001,12,1,,,,,,,6
32,1934,RENTPUG001,10,1,,,,,,,6
32,1934,WYCODOU001,12,1,,,,,,,6
32,1934,HOKUSTE001,10,,,1,,1,,,4
32,1933,MUSIJIM001,12,5,,12,,1,,,45
32,1933,BATTCLI001,12,4,,,,1,,,27
32,1933,WELLRAB001,7,2,,,,,,,12
32,1933,FRANIKE001,12,1,,,,,,,6
32,1933,HOLMWAL002,6,1,,,,,,,6
32,1933,PINCERN001,12,1,,,,,,,6
32,1933,LAPRBEN001,8,,,1,,,,,1
32,1932,BATTCLI001,8,4,,,,,,,24
32,1932,CLARALG001,9,1,,,,,,,6
32,1932,EDWATUR001,6,1,,,,,,,6
32,1932,MUSIJIM001,10,1,,,,,,,6
32,1932,PAPEORA001,5,1,,,,,,,6
32,1932,HUGHHON001,10,,,5,,,,,5
33,1926,GRIGHAL001,5,2,,,,,,,12
33,1926,MCCONAT001,8,1,,,,,,,6
33,1926,ROHLGEO001,6,,,2,,1,,,5
33,1925,POLLFRI001,8,2,,,,,,,12
33,1925,ROBEJAM002,8,2,,,,,,,12
33,1925,NEWMOBI001,8,1,,1,,,,,7
33,1925,ANNADUN001,10,1,,,,,,,6
33,1925,BERRGEO001,5,1,,,,,,,6
33,1925,DAUMRED001,5,1,,,,,,,6
33,1925,NIEHFAN001,7,1,,,,,,,6
33,1925,BLAIRUS001,8,,,2,,1,,,5
33,1925,CALDKNU001,5,,,5,,,,,5
33,1924,BRENWAY001,8,3,,,,,,,18
33,1924,CRAMCUR001,8,1,,,,1,,,9
33,1924,BARRJOH001,5,1,,,,,,,6
33,1924,BUTLSOL001,1,1,,,,,,,6
33,1924,MICHALA001,7,1,,,,,,,6
33,1924,MILLSTA001,5,1,,,,,,,6
33,1924,HOGAPAU001,6,,,2,,1,,,5
33,1924,WALLDUT001,7,,,2,,,,,2
33,1924,SECRWAL001,1,,,1,,,,,1
33,1923,BRENWAY001,7,2,,,,,,,12
33,1923,NESSALA001,7,1,,,,,,,6
33,1923,MICHALA001,7,,,,,1,,,3
33,1923,HENDDUT001,5,,,1,,,,,1
