fid,season,playerid,g,pr,pryds,prtd,kr,kryds,krtd
1,1953,CROSBIL001,12,6,5,0,12,257,0
1,1953,CARTWIL001,8,4,20,0,8,178,0
1,1953,OLSZJOH001,12,1,0,0,1,17,0
1,1953,TRIPWAL001,4,,,,10,253,0
1,1953,CAMPALA001,8,,,,3,56,0
1,1953,CURCTON001,12,,,,1,17,0
1,1953,JENNJAC001,12,,,,1,15,0
1,1953,SVOBBIL001,12,,,,1,15,0
1,1953,JOYCDON001,10,,,,1,7,0
1,1952,CROSBIL001,12,21,177,0,9,169,0
1,1952,PAULDON002,5,10,97,0,3,54,0
1,1952,MATSOLL001,12,9,86,0,20,624,2
1,1952,KARRJOH001,10,4,47,0,4,69,0
1,1952,TRIPWAL001,2,2,26,0,,,
1,1952,BARNROY001,12,2,17,0,,,
1,1952,PETEVOL001,12,1,0,0,1,4,0
1,1952,STONDON002,12,,,,2,27,0
1,1952,SITKEMI001,11,,,,1,19,0
1,1952,MERGMIK001,12,,,,1,13,0
1,1952,PASQRAL001,10,,,,1,13,0
1,1952,ANDECLI001,12,,,,1,8,0
1,1952,PELFRAY001,1,,,,1,8,0
1,1952,FISCBIL001,12,,,,1,0,0
1,1951,PAULDON002,12,19,143,0,15,424,0
1,1951,CROSBIL001,12,7,39,0,,,
1,1951,DAVIJER003,8,4,10,0,,,
1,1951,SITKEMI001,11,,,,17,429,0
1,1951,PANEJOH001,12,,,,2,57,0
1,1951,ANGSELM001,12,,,,2,51,0
1,1951,BIENTOM001,12,,,,2,34,0
1,1951,SVOBBIL001,12,,,,1,29,0
1,1951,JENNJAC001,11,,,,1,16,0
1,1951,HENNJER001,12,,,,1,11,0
1,1951,FISCBIL001,12,,,,1,0,0
1,1951,RAMSKNO001,10,,,,1,0,0
1,1950,PAULDON002,12,18,194,1,28,693,0
1,1950,TRIPCHA001,12,7,54,0,8,139,0
1,1950,SWISMIK001,8,4,59,0,,,
1,1950,DAVIJER003,11,3,29,0,2,53,0
1,1950,BLACBIL001,12,1,2,0,,,
1,1950,HARDPAT001,12,,,,6,112,0
1,1950,WHAMTOM001,11,,,,3,25,0
1,1950,SCHWVIC001,12,,,,1,21,0
1,1950,BAGDEDA001,11,,,,1,11,0
1,1950,HENNJER001,7,,,,1,5,0
1,1950,HOCKJOH001,12,,,,1,5,0
1,1949,COCHRED001,12,15,314,2,20,410,0
1,1949,TRIPCHA001,12,10,160,0,18,427,0
1,1949,SELFCLA001,12,2,20,0,,,
1,1949,CLATCOR001,12,1,22,0,,,
1,1949,NUSSBOB001,12,1,16,0,,,
1,1949,DAVIJER003,9,1,14,0,,,
1,1949,ANGSELM001,12,,,,5,66,0
1,1949,SCHWVIC001,11,,,,4,63,0
1,1949,DIMABAB001,10,,,,2,43,0
1,1949,BLACBIL001,12,,,,1,4,0
1,1949,RAMSBUS001,12,,,,1,0,0
1,1948,DAVIJER003,11,16,334,2,15,437,0
1,1948,TRIPCHA001,12,11,213,2,16,354,0
1,1948,COCHRED001,12,8,122,0,1,6,0
1,1948,DIMABAB001,12,,,,6,118,0
1,1947,COCHRED001,12,10,147,0,4,46,0
1,1947,TRIPCHA001,11,8,141,0,15,321,0
1,1947,DECOBIL001,12,8,61,0,7,102,0
1,1947,GOLDMAR001,12,1,21,0,,,
1,1947,DIMABAB001,12,,,,10,180,0
1,1947,ANGSELM001,12,,,,2,17,0
1,1947,COLHJAK001,12,,,,2,16,0
1,1947,SCHWVIC001,11,,,,1,20,0
1,1947,SMITCHA001,7,,,,1,14,0
1,1947,COOMJOE001,12,,,,1,0,0
1,1946,SENOFRA001,11,17,176,0,13,408,1
1,1946,STRAJIM001,11,2,34,0,6,104,0
1,1946,CUFFWAR001,10,2,24,0,,,
1,1946,GOLDMAR001,10,1,11,0,5,108,0
1,1946,HARDPAT001,11,1,10,0,5,92,0
1,1946,KUTNMAL001,11,,,,3,30,0
1,1946,JOHNJIM002,6,,,,2,22,0
1,1946,CAMPBIL002,11,,,,1,17,0
1,1946,MAULSTA001,6,,,,1,16,0
1,1946,ANGSELM001,11,,,,1,13,0
1,1946,RANKWAL001,11,,,,1,11,0
1,1946,SUTCGEO001,3,,,,1,4,0
1,1946,PARKJOE001,8,,,,1,0,0
1,1945,SENOFRA001,9,10,103,0,19,408,0
1,1945,CANTLEO001,10,5,59,0,6,123,0
1,1945,VODIJOE001,4,4,9,0,1,20,0
1,1945,KNOLJOH001,7,3,43,0,6,114,0
1,1945,BONEERN001,7,3,37,0,2,45,0
1,1945,LINDALA001,1,1,18,0,1,13,0
1,1945,MERTBUS001,8,1,7,0,1,12,0
1,1945,DRULALA001,9,,,,4,44,0
1,1945,CARTJOE001,10,,,,1,44,0
1,1945,CHRIPAU001,8,,,,1,44,0
1,1945,WATTWAL001,4,,,,1,18,0
1,1945,RANKWAL001,6,,,,1,14,0
1,1945,BRUCLES001,2,,,,1,13,0
1,1945,ZIMNBOB001,10,,,,1,12,0
1,1944,MAGUGEO001,9,7,86,0,5,101,0
1,1944,GRIGJOH001,9,5,40,0,23,471,0
1,1944,BUTLJOH002,3,3,22,0,4,92,0
1,1944,MCCAJOH002,7,1,9,0,,,
1,1944,THURBOB001,10,1,2,0,12,291,0
1,1944,POPOJOH001,6,,,,3,75,0
1,1944,RUCIEDA001,10,,,,3,67,0
1,1944,CURRDON001,10,,,,1,14,0
1,1944,BULGCHE001,10,,,,1,5,0
1,1944,PERKJOH002,10,,,,1,3,0
1,1944,MAROLOU001,8,,,,1,2,0
1,1943,MARTJOH001,10,9,95,0,7,130,0
1,1943,GRIGJOH001,10,2,-2,0,3,72,0
1,1943,CAHIRON001,10,1,19,0,3,56,0
1,1943,HALLJOH003,8,1,17,0,2,35,0
1,1943,GOLDMAR001,1,1,15,0,2,53,0
1,1943,MASTWAL001,7,1,13,0,2,39,0
1,1943,PURDCAL001,4,1,6,0,1,24,0
1,1943,RANKWAL001,10,,,,4,57,0
1,1943,MORRBOB002,10,,,,3,66,0
1,1943,ROBNMAR001,9,,,,1,12,0
1,1943,RHEAFLO001,1,,,,1,10,0
1,1943,PUPLAND001,8,,,,1,9,0
1,1943,WILSGOR001,10,,,,1,6,0
1,1942,LACHSTE001,9,13,158,0,7,164,0
1,1942,KNOLJOH001,11,6,64,0,1,24,0
1,1942,GOLDMAR001,11,6,60,0,15,393,1
1,1942,MARTJOH001,11,4,50,0,8,202,0
1,1942,CHEALLO001,11,3,32,0,2,37,0
1,1942,SCHWBUD001,11,,,,2,24,0
1,1942,COPPALA001,11,,,,1,11,0
1,1941,CLEMJOH001,9,13,113,0,2,42,0
1,1941,GOLDMAR001,11,12,152,0,12,290,0
1,1941,MALLRAY001,9,4,11,0,2,31,0
1,1941,MCCUHUG001,7,3,35,0,1,23,0
1,1941,HALLJOH003,11,,,,6,140,0
1,1941,MARTJOH001,9,,,,3,86,0
1,1941,BABAALA001,10,,,,3,57,0
1,1941,BALAFRA001,9,,,,1,21,0
1,1941,JOHNBER001,10,,,,1,15,0
2,2018,RIDLCAL001,16,,,,2,50,0
2,2018,HILLBRI001,10,,,,1,16,0
2,2018,HARDJUS001,16,20,147,0,2,7,0
2,2018,HALLMAR002,16,1,0,0,26,616,0
2,2017,GARLBEN001,16,,,,1,11,0
2,2017,ROBEAND001,16,27,201,0,38,860,0
2,2016,WEEMERI001,16,24,273,0,17,391,0
2,2016,HARDJUS001,16,,,,3,52,0
2,2016,ROBIALD001,16,,,,2,27,0
2,2016,DIMAPAT001,16,,,,1,14,0
2,2015,WEEMERI001,16,19,221,0,15,403,0
2,2015,HESTDEV001,5,8,34,0,9,235,0
2,2015,DIMAPAT001,16,,,,1,19,0
2,2015,WARDTER001,13,,,,1,10,0
2,2014,HESTDEV001,16,18,240,1,45,1128,0
2,2014,WILSJOS001,16,0,-1,0,,,
2,2014,WEEMERI001,16,,,,2,34,0
2,2014,RODGJAC001,16,,,,1,10,0
2,2014,MATTCLI001,7,,,,1,2,0
2,2014,TOILLEV001,16,,,,1,0,0
2,2013,MCCLROB001,16,19,193,0,,,
2,2013,DOUGHAR001,16,10,57,0,,,
2,2013,ALFOROB001,16,1,0,0,,,
2,2013,RODGJAC001,15,,,,25,575,0
2,2013,SNELJAS001,14,,,,1,23,0
2,2013,DIMAPAT001,14,,,,1,21,0
2,2013,SMITANT003,15,,,,0,40,0
2,2012,FRANDOM001,16,21,163,0,,,
2,2012,DOUGHAR001,15,5,42,0,1,8,0
2,2012,RODGJAC001,16,,,,23,592,0
2,2012,SNELJAS001,16,,,,2,16,0
2,2012,POLILOU001,6,,,,1,24,0
2,2011,WEEMERI001,16,32,315,0,24,563,0
2,2011,FRANDOM001,14,1,0,0,,,
2,2010,WEEMERI001,16,18,230,1,40,1100,1
2,2010,DECOTHO001,16,1,0,0,,,
2,2010,NORWJER001,2,,,,4,97,0
2,2010,FINNBRI001,16,,,,1,18,0
2,2010,MUGHOVI001,16,,,,1,6,0
2,2009,WEEMERI001,16,27,270,0,48,1214,0
2,2009,STECAAR001,9,,,,3,54,0
2,2009,FINNBRI001,10,,,,2,22,0
2,2009,NORWJER001,10,,,,1,39,0
2,2009,ZINGKEI001,15,,,,1,7,0
2,2008,JENNADA001,7,23,151,0,,,
2,2008,DOUGHAR001,16,19,226,1,4,46,0
2,2008,FINNBRI001,16,1,2,0,1,5,0
2,2008,NORWJER001,16,,,,51,1311,0
2,2008,WEEMERI001,6,,,,1,19,0
2,2008,MUGHOVI001,16,,,,1,17,0
2,2008,WILKBEN001,13,,,,1,10,0
2,2007,JENNADA001,16,30,186,0,17,428,0
2,2007,HALLDEA002,16,5,41,0,,,
2,2007,HARRANT003,13,1,1,0,,,
2,2007,NORWJER001,15,,,,52,1317,0
2,2007,MUGHOVI001,16,,,,2,28,0
2,2007,BABIJON001,14,,,,1,8,0
2,2006,ROSSALL001,16,37,288,0,46,1082,0
2,2006,NORWJER001,14,,,,13,320,0
2,2006,JENNADA001,15,,,,7,123,0
2,2006,MCCRFRE001,15,,,,2,17,0
2,2005,ROSSALL001,10,17,145,0,31,702,0
2,2005,HALLDEA002,15,8,82,0,2,45,0
2,2005,JENKMIC001,14,3,19,0,,,
2,2005,FINNBRI001,16,2,7,0,,,
2,2005,COBBDEA001,3,1,8,0,16,359,0
2,2005,GRIFJUS001,16,,,,8,149,0
2,2005,BRYAROM001,3,,,,8,137,0
2,2005,PATHJER001,9,,,,3,54,0
2,2005,DUCKTJA001,14,,,,2,36,0
2,2004,ROSSALL001,16,37,457,1,58,1250,0
2,2004,HALLDEA002,10,,,,1,48,0
2,2004,GRIFJUS001,12,,,,1,31,0
2,2004,PRITSTA001,14,,,,1,2,0
2,2003,ROSSALL001,16,39,545,1,62,1291,0
2,2003,MCCOQUE001,9,1,46,0,,,
2,2003,BOLDJUR001,8,1,14,0,,,
2,2003,DANTWOO001,9,1,6,0,7,136,0
2,2003,EDWATER001,6,1,2,0,,,
2,2003,JERVTRA001,15,,,,7,118,0
2,2003,KOZLBRI001,16,,,,3,27,0
2,2002,ROSSALL001,14,24,288,0,53,1164,1
2,2002,HILLKAH001,1,4,12,0,,,
2,2002,GIBSDAM001,1,2,25,0,,,
2,2002,FINNBRI001,16,2,0,0,,,
2,2002,JERVTRA001,6,,,,4,143,0
2,2002,KOZLBRI001,16,,,,2,35,0
2,2002,MCCOQUE001,9,,,,1,39,0
2,2002,ULMEART001,15,,,,1,10,0
2,2002,CRUMALG001,16,,,,1,9,0
2,2002,DUCKTJA001,12,,,,1,4,0
2,2001,GORDDAR001,16,31,437,0,,,
2,2001,HUDSCHR001,15,2,26,0,,,
2,2001,KOZLBRI001,16,1,0,0,3,35,0
2,2001,VAUGDAR001,16,,,,61,1491,1
2,2001,CRUMALG001,16,,,,3,32,0
2,2001,MCCOQUE001,7,,,,2,39,0
2,2001,GARZROB001,16,,,,1,1,0
2,2000,DWIGTIM001,14,33,309,1,32,680,0
2,2000,OLIVWIN001,12,4,39,0,2,15,0
2,2000,VAUGDAR001,16,,,,39,1082,3
2,2000,KOZLBRI001,16,,,,7,77,0
2,2000,WILLELI001,15,,,,2,34,0
2,2000,FINNBRI001,12,,,,1,2,0
2,1999,DWIGTIM001,12,20,220,1,44,944,0
2,1999,OLIVWIN001,14,12,152,1,24,441,0
2,1999,WILLELI001,15,,,,3,37,0
2,1999,KOZLBRI001,16,,,,2,19,0
2,1999,HARRRON001,13,,,,1,5,0
2,1999,GERMJAM001,14,,,,1,1,0
2,1999,MARSWHI001,15,,,,1,-2,0
2,1998,DWIGTIM001,12,31,263,0,36,973,1
2,1998,KINCTOD001,11,6,38,0,,,
2,1998,BUCHRAY001,16,1,4,0,,,
2,1998,MATHTER001,16,1,0,0,,,
2,1998,HARRRON001,6,1,-1,0,1,16,0
2,1998,WILLELI001,15,,,,7,132,0
2,1998,GREEHAR001,6,,,,1,24,0
2,1998,KOZLBRI001,16,,,,1,12,0
2,1997,KINCTOD001,16,52,446,0,1,18,0
2,1997,BUCHRAY001,16,0,37,0,,,
2,1997,HANSBYR001,16,,,,40,987,2
2,1997,BOLDJUR001,14,,,,5,106,0
2,1997,KOZLBRI001,16,,,,2,49,0
2,1997,GREEHAR001,16,,,,1,23,0
2,1997,OWENDAN001,15,,,,1,9,0
2,1997,BURRJOH002,16,,,,1,6,0
2,1996,METCERI001,16,27,296,0,49,1034,0
2,1996,MATHTER001,16,3,19,0,,,
2,1996,HEYWCRA001,15,1,0,0,1,18,0
2,1996,PRESROE001,15,,,,32,681,0
2,1996,ANDEJAM002,16,,,,4,80,0
2,1996,STYLLOR001,16,,,,1,12,0
2,1995,METCERI001,16,39,383,1,12,278,0
2,1995,PRESROE001,14,,,,30,627,0
2,1995,ANDEJAM002,16,,,,24,541,0
2,1995,GEORRON001,16,,,,3,45,0
2,1995,TIPPKEN001,16,,,,1,15,0
2,1994,VERDCLA001,12,23,113,0,44,1026,0
2,1994,SMITTON001,4,8,75,0,16,333,0
2,1994,PEGRERR001,13,,,,9,145,0
2,1994,MONTALT001,2,,,,2,58,0
2,1994,HARRLEO001,8,,,,2,47,0
2,1994,ANDEJAM002,3,,,,1,11,0
2,1994,HEYWCRA001,16,,,,1,7,0
2,1993,SMITTON001,15,32,255,0,38,948,1
2,1993,SANDDEI001,11,2,21,0,7,169,0
2,1993,CLARVIN001,15,1,0,0,,,
2,1993,PEGRERR001,16,,,,4,63,0
2,1993,MONTALT001,8,,,,2,53,0
2,1993,PHILJAS001,6,,,,2,38,0
2,1993,MIMSDAV001,15,,,,1,22,0
2,1993,RUETMIK001,16,,,,1,7,0
2,1992,SMITTON001,14,16,155,0,7,172,0
2,1992,SANDDEI001,13,13,41,0,40,1067,2
2,1992,PEGRERR001,16,,,,9,161,0
2,1992,JONEKEI002,16,,,,6,114,0
2,1992,BARNOLI001,16,,,,1,13,0
2,1992,FORTROM001,16,,,,1,5,0
2,1991,SANDDEI001,15,21,170,0,26,576,1
2,1991,JORDBRI001,16,14,116,0,5,100,0
2,1991,PEGRERR001,16,,,,16,260,0
2,1991,FISHJOE001,14,,,,3,29,0
2,1991,PRITMIK001,16,,,,1,18,0
2,1991,CHAFPAT001,14,,,,1,14,0
2,1990,SANDDEI001,16,29,250,1,39,851,0
2,1990,JORDBRI001,16,2,19,0,,,
2,1990,RISOAND001,16,2,10,0,,,
2,1990,MITCROL001,13,1,0,0,,,
2,1990,REIDMIC001,6,1,0,0,,,
2,1990,JONEKEI002,15,,,,8,236,1
2,1990,BROUSTE002,13,,,,3,45,0
2,1990,JOHNTRA001,16,,,,2,2,0
2,1990,GORDTIM001,5,,,,1,43,0
2,1990,LANGGEN001,3,,,,1,18,0
2,1990,PRINMIK002,3,,,,1,14,0
2,1990,CASESCO001,16,,,,1,13,0
2,1990,WILKGAR001,16,,,,1,7,0
2,1990,DIXOFLO001,16,,,,1,0,0
2,1989,SANDDEI001,15,28,307,1,35,725,0
2,1989,JORDBRI001,4,4,34,0,3,27,0
2,1989,JONEKEI002,14,,,,23,440,0
2,1989,PATEGRE001,10,,,,8,129,0
2,1989,THOMGEO003,16,,,,7,142,0
2,1989,BECKBRA002,15,,,,2,15,0
2,1989,PRIMJAM001,5,,,,1,16,0
2,1989,BRUCAUN001,16,,,,1,15,0
2,1988,BARNLEW001,13,34,307,0,6,142,0
2,1988,MATTAUB001,4,6,26,0,,,
2,1988,COOPEVA001,9,2,10,0,16,331,0
2,1988,GORDTIM001,16,,,,14,209,0
2,1988,STAMSYL001,4,,,,12,219,0
2,1988,HAYNMIC001,15,,,,6,113,0
2,1988,SHELELB001,12,,,,2,5,0
2,1988,DUKEJAM001,12,,,,1,13,0
2,1988,PRIMJAM001,16,,,,1,13,0
2,1988,LANGGEN001,16,,,,1,12,0
2,1987,JOHNBIL008,12,21,168,0,,,
2,1987,BARNMIL001,3,5,28,0,,,
2,1987,MOSSGAR001,3,3,15,0,1,23,0
2,1987,BUTLJER004,1,2,10,0,1,13,0
2,1987,STAMSYL001,7,,,,24,660,1
2,1987,EMERLAR001,5,,,,21,440,0
2,1987,SETTJOH001,9,,,,10,158,0
2,1987,OLIVDAR001,2,,,,5,90,0
2,1987,FLOWKEN001,8,,,,4,72,0
2,1987,MCINJOE001,2,,,,3,108,0
2,1987,EVERMAJ001,7,,,,2,33,0
2,1987,BADARIC001,2,,,,2,27,0
2,1987,WILLMIC001,3,,,,2,15,0
2,1987,GRIFSTE003,4,,,,1,21,0
2,1987,CROUDAV001,12,,,,1,18,0
2,1987,COXAART001,12,,,,1,11,0
2,1987,SHARDAN001,9,,,,1,11,0
2,1986,DIXOFLO001,16,26,151,0,1,13,0
2,1986,JOHNBIL008,4,8,87,0,,,
2,1986,JONEJOE003,11,7,36,0,,,
2,1986,ALLEANT001,5,2,10,0,,,
2,1986,STAMSYL001,14,1,8,0,24,514,0
2,1986,WILLKEI003,12,,,,14,255,0
2,1986,AUSTCLI001,15,,,,7,120,0
2,1986,ANDRWIL001,15,,,,4,71,0
2,1986,MATTAUB001,4,,,,3,42,0
2,1986,CROUDAV001,15,,,,1,20,0
2,1985,ALLEANT001,16,21,141,0,8,140,0
2,1985,JOHNBIL008,16,10,82,0,,,
2,1985,AUSTCLI001,14,,,,39,838,1
2,1985,WAGODAN001,14,,,,13,262,0
2,1985,STAMSYL001,2,,,,4,89,0
2,1985,WHISKEN001,16,,,,4,33,0
2,1985,JOHNKEN006,5,,,,1,20,0
2,1985,TYRRTIM001,16,,,,1,13,0
2,1985,MATTALL001,15,,,,1,11,0
2,1985,WASHRON001,16,,,,1,0,0
2,1984,JOHNBIL008,6,15,152,0,2,39,0
2,1984,JOHNKEN006,16,10,79,0,19,359,0
2,1984,CURRWIL001,14,9,21,0,11,219,0
2,1984,SEAYVIR001,3,7,12,0,2,55,0
2,1984,STAMSYL001,10,,,,19,452,0
2,1984,TATEROD001,7,,,,9,148,0
2,1984,AUSTCLI001,15,,,,4,77,0
2,1984,GAISBLA001,15,,,,1,15,0
2,1984,MATTALL001,6,,,,1,3,0
2,1984,MALARYD001,7,,,,1,0,0
2,1984,TYRRTIM001,11,,,,1,0,0
2,1983,JOHNBIL008,16,46,489,1,,,
2,1983,WILLRIC002,14,,,,23,461,0
2,1983,RIGGGER001,14,,,,17,330,0
2,1983,JOHNKEN006,16,,,,11,224,0
2,1983,CAINLYN001,16,,,,11,200,0
2,1983,CURRWIL001,16,,,,2,26,0
2,1983,GLAZBOB001,16,,,,2,0,0
2,1983,BUTLBOB002,16,,,,1,17,0
2,1982,JOHNBIL008,9,24,273,0,,,
2,1982,BROWREG001,8,,,,24,466,0
2,1982,GAISBLA001,9,,,,2,14,0
2,1982,HODGFLO001,9,,,,1,23,0
2,1982,LAUGJIM001,9,,,,1,10,0
2,1982,SCULJOH001,9,,,,1,0,0
2,1981,WOERSCO001,16,33,278,0,10,210,0
2,1981,SMITREG001,15,12,99,0,47,1143,0
2,1981,JOHNKEN006,16,4,6,0,,,
2,1981,PRIDTOM001,16,1,0,0,,,
2,1981,GAISBLA001,14,,,,3,43,0
2,1981,MAYBJAM001,16,,,,2,23,0
2,1980,SMITREG001,8,27,262,0,25,512,0
2,1980,JOHNKEN006,16,23,281,0,,,
2,1980,LAWRROL001,16,3,-7,0,,,
2,1980,STRORAY001,16,,,,10,168,0
2,1980,ANDEANT001,16,,,,7,97,0
2,1980,JACKALF001,16,,,,3,70,0
2,1980,SMITMIK001,5,,,,3,58,0
2,1980,PRIDTOM001,16,,,,3,39,0
2,1980,FIELEDG001,14,,,,1,11,0
2,1980,DAYKTON001,16,,,,1,3,0
2,1979,PEARDEN001,16,12,115,0,30,570,0
2,1979,RYCKBIL001,14,12,72,0,,,
2,1979,MCCLDEW001,15,1,2,0,,,
2,1979,GLAZBOB001,13,1,-1,0,,,
2,1979,STRORAY001,6,,,,15,343,0
2,1979,PRIDTOM001,16,,,,9,111,0
2,1979,CAINLYN001,10,,,,7,149,0
2,1979,STANHAS001,13,,,,6,109,0
2,1979,MAYBJAM001,16,,,,4,49,0
2,1979,JACKALF001,12,,,,1,20,0
2,1979,BYASRIC001,16,,,,1,19,0
2,1978,RYCKBIL001,16,28,227,0,,,
2,1978,JACKALF001,15,11,89,0,11,225,0
2,1978,BYASRIC001,16,2,12,0,,,
2,1978,LAWRROL001,16,1,17,0,,,
2,1978,PEARDEN001,13,,,,25,662,1
2,1978,FRANGEO001,15,,,,11,258,0
2,1978,PRIDTOM001,16,,,,4,71,0
2,1978,STRORAY001,14,,,,3,50,0
2,1978,WRIGJAM001,15,,,,2,31,0
2,1978,FIELEDG001,16,,,,2,21,0
2,1978,MITCJIM001,16,,,,1,14,0
2,1977,LAWRROL001,14,51,352,0,1,13,0
2,1977,RYCKBIL001,14,7,40,0,1,0,0
2,1977,BYASRIC001,14,1,10,0,,,
2,1977,FARMKAR001,14,,,,21,419,0
2,1977,MORITOM001,14,,,,8,136,0
2,1977,FRANWAL001,14,,,,1,22,0
2,1977,ELEYMON001,7,,,,1,16,0
2,1977,MCINSEC001,6,,,,1,15,0
2,1976,LAWRROL001,14,54,372,0,21,521,0
2,1976,BYASRIC001,14,1,8,0,12,270,0
2,1976,ESPOMIK001,10,1,6,0,1,12,0
2,1976,MABRRON001,8,1,0,0,3,61,0
2,1976,ROBEGUY002,14,1,0,0,1,0,0
2,1976,FARMKAR001,1,1,0,0,,,
2,1976,JONEBOB002,14,1,-1,0,1,22,0
2,1976,FRANWAL001,14,,,,9,156,0
2,1976,COLLSON001,11,,,,7,141,0
2,1976,BEANBUB001,14,,,,2,38,0
2,1976,ADAMBOB001,13,,,,1,21,0
2,1976,STANHAS001,14,,,,1,18,0
2,1976,ORTERAL001,14,,,,1,9,0
2,1975,HERRMAC001,4,10,94,0,11,189,0
2,1975,ELEYMON001,6,7,61,0,8,131,0
2,1975,JENKALF001,14,6,38,0,1,24,0
2,1975,TINKGER001,8,6,23,0,13,307,0
2,1975,MABRRON001,8,4,20,0,,,
2,1975,BROWRAY002,14,2,12,0,,,
2,1975,FRANWAL001,14,,,,14,265,0
2,1975,BYASRIC001,14,,,,5,94,0
2,1975,LAWRROL001,14,,,,4,80,0
2,1975,THOMWOO001,14,,,,4,62,0
2,1975,MCCRGRE001,13,,,,3,48,0
2,1975,REEDOSC001,7,,,,2,17,0
2,1975,DAVIBRA001,3,,,,1,0,0
2,1974,DODDALA001,14,27,344,0,,,
2,1974,TINKGER001,12,14,195,1,29,704,0
2,1974,BROWRAY002,14,9,96,0,,,
2,1974,FRITTED002,14,1,0,0,1,0,0
2,1974,GERETOM001,12,,,,9,219,0
2,1974,MCGEMOL001,10,,,,8,167,0
2,1974,BYASRIC001,14,,,,5,136,0
2,1974,MITCKEN001,14,,,,4,36,0
2,1974,EASTRAY001,14,,,,2,34,0
2,1974,CHILHEN001,6,,,,1,0,0
2,1974,RYCZPAU001,14,,,,1,0,0
2,1973,BROWRAY002,14,40,360,0,,,
2,1973,DODDALA001,13,8,69,0,,,
2,1973,WASHJOE001,9,,,,20,432,0
2,1973,HAMPDAV001,14,,,,11,258,0
2,1973,GERETOM001,12,,,,9,211,0
2,1973,PLUMTON001,14,,,,5,115,0
2,1973,LAWRROL001,14,,,,3,71,0
2,1973,BENSDUA001,14,,,,3,20,0
2,1973,PROFJOE001,3,,,,1,0,0
2,1973,WAGEHAR001,6,,,,1,0,0
2,1972,BELTWIL001,14,17,110,0,21,441,0
2,1972,BROWRAY002,14,8,71,0,,,
2,1972,ELLICLA001,13,1,13,0,,,
2,1972,SMALJOH001,9,1,0,0,,,
2,1972,HAMPDAV001,13,,,,25,535,0
2,1972,MALOART001,14,,,,2,37,0
2,1972,GERMWIL001,12,,,,2,5,0
2,1972,PLUMTON001,14,,,,1,21,0
2,1972,CHESWES001,13,,,,1,0,0
2,1971,BELTWIL001,14,30,163,0,28,706,0
2,1971,MALLJOH001,14,5,3,0,,,
2,1971,MCCATOM001,4,1,8,0,,,
2,1971,BROWRAY002,10,1,0,0,,,
2,1971,BUTLCAN001,13,,,,13,372,0
2,1971,PROFJOE001,4,,,,10,247,0
2,1971,CAMPSON001,14,,,,4,95,0
2,1971,WAGEHAR001,14,,,,1,21,0
2,1971,ENDEDIC001,14,,,,1,20,0
2,1971,SMALJOH001,14,,,,1,12,0
2,1971,MATLJOH001,12,,,,1,4,0
2,1970,MALLJOH001,14,17,203,1,,,
2,1970,MCCATOM001,14,14,138,1,,,
2,1970,FREEMIK001,14,3,15,0,1,0,0
2,1970,BUTLCAN001,14,,,,14,284,0
2,1970,CAMPSON001,11,,,,10,230,0
2,1970,GIPSPAU001,13,,,,8,189,0
2,1970,MALOART001,14,,,,5,66,0
2,1970,BRUNMIK001,8,,,,4,54,0
2,1970,CAVNGRA001,4,,,,3,61,0
2,1970,WAGEHAR001,13,,,,1,22,0
2,1970,LAVAALA001,13,,,,1,10,0
2,1969,MALLJOH001,13,13,42,0,,,
2,1969,FREEMIK001,14,4,30,0,,,
2,1969,WRIGNAT001,3,4,21,0,,,
2,1969,MCCATOM001,14,4,-11,0,,,
2,1969,CAHIDAV001,11,1,0,0,,,
2,1969,BRYACHA001,14,,,,21,407,0
2,1969,BUTLCAN001,14,,,,13,405,0
2,1969,GIPSPAU001,10,,,,9,145,0
2,1969,WAGEHAR001,14,,,,6,76,0
2,1969,SNIDMAL001,14,,,,1,48,1
2,1969,KUNZGEO001,14,,,,1,13,0
2,1969,STANJEF001,2,,,,1,10,0
2,1968,BURSJIM001,14,11,56,0,,,
2,1968,RASSNIC001,14,4,10,0,10,180,0
2,1968,SPILPHI001,7,1,0,0,1,18,0
2,1968,BUTLCAN001,12,,,,37,799,0
2,1968,BRYACHA001,2,,,,5,112,0
2,1968,TALBDON001,14,,,,3,30,0
2,1968,SZCZJOE001,10,,,,3,18,0
2,1968,AUERJOE001,7,,,,2,31,0
2,1968,WAGEHAR001,13,,,,1,23,0
2,1968,DONOMIK001,14,,,,1,22,0
2,1968,LEEADWI001,11,,,,1,20,0
2,1968,HARRBIL002,6,,,,1,16,0
2,1968,GRIMDAN001,14,,,,1,4,0
2,1968,ALLEGRA001,14,,,,1,0,0
2,1968,CERNJOE001,6,,,,1,0,0
2,1967,SMITRON002,13,20,92,0,39,976,1
2,1967,SIMMJER001,12,3,0,0,2,38,0
2,1967,HUDLFLO001,10,1,2,0,2,56,0
2,1967,FITZMIK001,2,1,0,0,6,121,0
2,1967,DUNNPER001,14,,,,7,128,0
2,1967,OGDERAY001,11,,,,3,41,0
2,1967,LINDERR001,14,,,,3,37,0
2,1967,RASSNIC001,5,,,,2,51,0
2,1967,MANKJIM001,11,,,,1,12,0
2,1967,WOODBOA001,14,,,,1,9,0
2,1967,TALBDON001,12,,,,1,2,0
2,1967,MARTBIL001,14,,,,1,0,0
2,1967,SANDBIL002,11,,,,1,0,0
