fid,season,playerid,g,fgm,fga,patm,pata,pt,ptyds
21,1941,PEDEWIN001,9,1,1,,,,
21,1941,SOARHAN001,11,,,3,3,,
21,1941,PUGHMAR001,5,,,,1,,
21,1941,FRANGEO002,11,,,,,18,717
21,1941,REAGFRA001,5,,,,,13,488
21,1941,ESHMLEN001,9,,,,,11,433
21,1941,DANOEDA001,6,,,,,2,73
21,1940,CUFFWAR001,8,5,8,9,9,,
21,1940,BARNLEN001,10,1,4,6,7,39,1571
21,1940,SOARHAN001,11,,1,,,,
21,1940,MILLEDD001,8,,,,,19,731
21,1940,EAKIKAY001,7,,,,,11,454
21,1940,NIELWAL001,9,,,,,1,42
21,1939,CUFFWAR001,9,7,16,6,6,,
21,1939,STROKEN001,9,4,8,7,7,5,277
21,1939,BARNLEN001,11,3,7,3,3,29,1181
21,1939,SOARHAN001,11,,1,2,2,,
21,1939,DANOEDA001,11,,,,,29,1105
21,1939,MILLEDD001,8,,,,,5,183
21,1939,RICHKIN001,9,,,,,1,39
21,1938,CUFFWAR001,11,5,9,18,20,,
21,1938,GILDJOH001,9,,2,,,,
21,1938,RICHKIN001,9,,,2,2,,
21,1938,WOLFRED001,8,,,,1,,
21,1938,SOARHAN001,11,,,1,1,,
21,1938,MANTTIL001,1,,,,1,,
21,1938,GELACHU001,10,,,,1,,
22,2018,MYERJAS001,16,33,36,30,33,,
22,2018,EDWALAC001,16,,,,,82,3763
22,2017,CATACHA001,16,25,30,29,29,,
22,2017,EDWALAC001,16,,,,,94,4378
22,2016,FOLKNIC001,16,27,31,24,26,,
22,2016,EDWALAC001,16,,,,,75,3059
22,2015,BULLRAN001,8,14,17,19,20,,
22,2015,FOLKNIC001,8,13,16,19,19,,
22,2015,QUIGRYA001,15,,,4,4,75,3287
22,2015,WEATSTE001,1,,,,,4,161
22,2014,FOLKNIC001,16,32,39,23,23,,
22,2014,QUIGRYA001,16,,,,,78,3580
22,2013,FOLKNIC001,16,33,36,27,27,,
22,2013,QUIGRYA001,14,,,,,72,3278
22,2013,MALOROB001,2,,,,,16,740
22,2012,FOLKNIC001,16,21,27,30,30,,
22,2012,MALOROB001,16,,,,,84,3848
22,2011,FOLKNIC001,16,19,25,44,44,,
22,2011,CONLTJA001,16,,,,,92,3926
22,2010,FOLKNIC001,16,30,39,37,37,,
22,2010,WEATSTE001,16,,,,,84,3581
22,2009,FEELJAY001,16,30,36,32,32,,
22,2009,WEATSTE001,16,,,,,80,3357
22,2008,FEELJAY001,15,24,28,39,39,,
22,2008,NUGEMIK001,1,,1,2,2,,
22,2008,HODGREG001,12,,,,,44,1884
22,2008,GRAHBEN001,4,,,,,14,606
22,2007,NUGEMIK001,16,29,36,23,24,,
22,2007,GRAHBEN001,15,,,,,66,2855
22,2007,KAPIJER001,1,,,,,5,208
22,2006,NUGEMIK001,16,24,27,34,35,,
22,2006,GRAHBEN001,16,,,,,72,3182
22,2006,PENNCHA001,16,,,,,1,29
22,2005,NUGEMIK001,16,22,28,24,24,1,18
22,2005,GRAHBEN001,16,,,,,74,3233
22,2004,BRIEDOU001,16,24,29,33,34,,
22,2004,GOWITOB001,16,,,,,80,3057
22,2003,BRIEDOU001,16,27,32,24,24,,
22,2003,STRYDAN001,16,,,,,71,2655
22,2002,HALLJOH002,16,24,31,35,37,1,28
22,2002,TURKMAT001,16,,,,,63,2584
22,2001,HALLJOH002,16,24,31,32,32,,
22,2001,TUPATOM001,15,,,,,67,2575
22,2001,PARKTOM001,1,,,,,5,238
22,2001,POPEDAN001,1,,,,,4,153
22,2000,HALLJOH002,15,21,32,30,30,,
22,2000,CONWBRE001,1,2,2,2,2,,
22,2000,TUPATOM001,16,,,,,83,3714
22,1999,HALLJOH002,16,27,33,27,29,1,34
22,1999,TUPATOM001,16,,,,,81,3659
22,1998,HALLJOH002,16,25,35,45,46,,
22,1998,HANSBRI001,7,,,,,31,1233
22,1998,KIDDJOH001,8,,,,,28,1166
22,1998,GALLNIC001,1,,,,,6,238
22,1997,HALLJOH002,16,28,41,36,36,3,144
22,1997,HANSBRI001,15,,,,,71,3068
22,1996,LOWENIC001,16,17,24,26,27,,
22,1996,HANSBRI001,16,,,,,74,3293
22,1995,LOWENIC001,14,17,21,24,24,,
22,1995,HANSBRI001,16,,,,,99,4090
22,1995,SILVDON001,16,,,,,5,238
22,1994,LOWENIC001,16,20,23,26,27,,
22,1994,HANSBRI001,16,,,,,84,3534
22,1993,BLANCAR001,16,17,26,31,31,,
22,1993,AGUILOU001,16,,,,,73,2806
22,1992,BLANCAR001,11,16,22,17,17,,
22,1992,STAUJAS001,4,3,8,6,6,,
22,1992,AGUILOU001,16,,,,,73,2993
22,1991,LEAHPAT001,15,26,37,30,30,,
22,1991,ALLERAU001,1,3,4,2,2,,
22,1991,AGUILOU001,16,1,2,,,64,2521
22,1990,LEAHPAT001,16,23,26,32,32,1,12
22,1990,PROKJOE002,16,,,,,59,2363
22,1990,OBRIKEN001,16,,,,,1,23
22,1989,LEAHPAT001,16,14,21,29,30,,
22,1989,PROKJOE002,16,,,,,87,3426
22,1988,LEAHPAT001,16,23,28,43,43,,
22,1988,PROKJOE002,16,,,,,85,3310
22,1987,LEAHPAT001,12,18,22,31,31,,
22,1987,RAGUPAT001,3,2,4,7,7,,
22,1987,JENNDAV001,12,,,,,64,2444
22,1987,OCONTOM002,3,,,,,18,602
22,1986,LEAHPAT001,16,16,19,44,44,,
22,1986,JENNDAV001,16,,,,,85,3353
22,1985,LEAHPAT001,16,26,34,43,45,,
22,1985,JENNDAV001,16,,,,,74,2978
22,1984,LEAHPAT001,16,17,24,38,39,,
22,1984,RYANPAT001,16,,,1,1,,
22,1984,RAMSCHU001,16,,,,,74,2935
22,1983,LEAHPAT001,16,16,24,36,37,,
22,1983,RYANPAT001,16,,,1,1,,
22,1983,RAMSCHU001,16,,,,,81,3218
22,1982,LEAHPAT001,9,11,17,26,31,,
22,1982,RAMSCHU001,9,,,,,35,1348
22,1981,LEAHPAT001,16,25,36,38,39,,
22,1981,RAMSCHU001,16,,,,,81,3290
22,1980,LEAHPAT001,16,14,22,36,36,,
22,1980,RAMSCHU001,16,,,,,73,3096
22,1979,LEAHPAT001,6,8,13,12,15,,
22,1979,JACODAV001,4,5,9,10,11,,
22,1979,LINHTON001,5,3,6,11,14,,
22,1979,SZARRIC001,1,,2,2,2,,
22,1979,RAMSCHU001,16,,,,,73,2979
22,1978,LEAHPAT001,16,22,30,41,42,,
22,1978,RAMSCHU001,16,,,,,74,2964
22,1977,LEAHPAT001,14,15,25,18,21,,
22,1977,RAMSCHU001,12,,,,,62,2298
22,1977,CARRDUA001,2,,,,,14,557
22,1976,LEAHPAT001,14,11,16,16,20,,
22,1976,CARRDUA001,14,,,,,81,3218
22,1975,LEAHPAT001,14,13,21,27,30,,
22,1975,GANTGRE001,14,,,,,59,2156
22,1974,LEAHPAT001,6,6,11,18,19,,
22,1974,HOWFBOB001,7,6,7,8,12,,
22,1974,GANTGRE001,14,,,1,2,75,2689
22,1973,HOWFBOB001,14,17,24,27,27,,
22,1973,FAGAJUL001,14,,,,,74,2744
22,1972,HOWFBOB001,14,27,37,40,41,,
22,1972,ONEASTE001,14,,,,,51,2006
22,1971,HOWFBOB001,14,8,19,25,26,,
22,1971,BAKERAL001,12,,,1,1,,
22,1971,ONEASTE001,14,,,,,78,3026
22,1970,TURNJIM003,14,19,35,28,28,,
22,1970,ONEASTE001,14,,,,,73,2925
22,1969,TURNJIM003,14,32,47,33,33,,
22,1969,ONEASTE001,14,,,,,54,2393
22,1969,TURNBAK001,14,,,,,2,89
22,1968,TURNJIM003,14,34,46,43,43,,
22,1968,JOHNCUR001,14,,,,,68,2977
22,1967,TURNJIM003,14,17,32,36,39,,
22,1967,JOHNCUR001,14,,,,,65,2734
22,1966,TURNJIM003,14,18,35,34,35,,
22,1966,JOHNCUR001,14,,,,,62,2633
22,1965,TURNJIM003,14,20,34,31,31,,
22,1965,JOHNCUR001,14,,,,,72,3260
22,1964,TURNJIM003,14,13,27,33,33,,
22,1964,JOHNCUR001,14,,,,,79,3261
22,1963,GUESDIC001,14,9,24,30,30,,
22,1963,JOHNCUR001,14,,,,,72,3034
22,1962,SHOCBIL001,14,13,26,29,30,,
22,1962,GUESDIC001,7,,1,2,2,,
22,1962,JOHNCUR001,14,,,,,50,1998
22,1962,ATKIBIL001,7,,,,,22,969
22,1962,PAULDAI001,14,,,,,3,113
22,1962,GREEJOH002,11,,,,,3,121
22,1961,GUESDIC001,14,5,15,24,26,,
22,1961,SHOCBIL001,6,3,7,13,13,,
22,1961,COOPTHU001,14,,1,,,,
22,1961,JOHNCUR001,12,,,,,66,2821
22,1961,WRENJUN001,2,,,,,8,271
22,1960,SHOCBIL001,14,9,21,47,50,,
22,1960,PAGLJOE001,11,,,,,48,1779
22,1960,SAPIRIC001,2,,,,,8,299
22,1960,DOROALA001,14,,,,,6,264
23,2018,MCCRMAT001,3,5,9,5,5,,
23,2018,NUGEMIK001,3,6,6,4,5,,
23,2018,CARLDAN001,10,16,17,18,18,,
23,2018,TOWNJOH001,16,,,,,70,3022
23,2017,TAVEGIO001,16,16,21,33,34,,
23,2017,KINGMAR001,16,,,,,69,3270
23,2016,JANISEB001,16,29,35,37,39,,
23,2016,KINGMAR001,16,,,,,81,3937
23,2015,JANISEB001,16,21,26,38,39,,
23,2015,KINGMAR001,16,,,,,83,3697
23,2014,JANISEB001,16,19,22,28,28,,
23,2014,KINGMAR001,16,,,,,109,4930
23,2013,JANISEB001,16,21,30,37,37,,
23,2013,KINGMAR001,16,,,,,84,4107
23,2012,JANISEB001,16,31,34,25,25,,
23,2012,LECHSHA001,16,,,,,81,3826
23,2011,JANISEB001,15,31,35,36,36,,
23,2011,LECHSHA001,16,,,,,78,3960
23,2010,JANISEB001,16,33,41,43,43,1,33
23,2010,LECHSHA001,16,,,,,77,3618
23,2009,JANISEB001,16,26,29,17,17,,
23,2009,LECHSHA001,16,,,,,96,4909
23,2008,JANISEB001,16,24,30,25,26,,
23,2008,LECHSHA001,16,,,,,90,4391
23,2007,JANISEB001,16,23,32,28,28,,
23,2007,LECHSHA001,16,,,,,73,3585
23,2006,JANISEB001,16,18,25,16,16,,
23,2006,LECHSHA001,16,,,,,77,3660
23,2005,JANISEB001,16,20,30,30,30,,
23,2005,LECHSHA001,16,,,,,82,3744
23,2004,JANISEB001,16,25,28,31,32,,
23,2004,LECHSHA001,16,,,,,73,3409
23,2003,JANISEB001,16,22,25,28,29,,
23,2003,LECHSHA001,16,,,,,96,4503
23,2002,JANISEB001,16,26,33,50,50,,
23,2002,LECHSHA001,14,,,,,53,2251
23,2002,STEMKEV001,2,,,,,5,212
23,2001,JANISEB001,15,23,28,42,42,,
23,2001,DALUBRA001,1,3,4,1,2,,
23,2001,LECHSHA001,16,,,,,73,3375
23,2000,JANISEB001,14,22,32,46,46,,
23,2000,LECHSHA001,16,,1,7,7,65,2984
23,2000,CONWBRE001,1,1,1,3,3,,
23,1999,HUSTMIC001,13,20,31,30,30,,
23,1999,NEDNJOE001,3,5,7,13,13,,
23,1999,ARAGLEO001,16,,,,,76,3045
23,1998,DAVIGRE001,16,17,27,31,31,,
23,1998,ARAGLEO001,16,,,,,98,4256
23,1997,FORDCOL001,16,13,22,33,35,,
23,1997,ARAGLEO001,16,,,,,93,4189
23,1996,FORDCOL001,16,24,31,36,36,,
23,1996,GOSSJEF001,12,,,,,57,2264
23,1996,ARAGLEO001,3,,,,,13,534
23,1996,HOBEBIL001,8,,,,,9,371
23,1995,JAEGJEF001,11,13,18,22,22,,
23,1995,FORDCOL001,5,8,9,17,18,,
23,1995,GOSSJEF001,16,,,,,75,3089
23,1994,JAEGJEF001,16,22,28,31,31,,
23,1994,GOSSJEF001,16,,,,,77,3377
23,1993,JAEGJEF001,16,35,44,27,29,,
23,1993,GOSSJEF001,16,,,,,71,2971
23,1992,JAEGJEF001,16,15,26,28,28,,
23,1992,GOSSJEF001,16,,,,,77,3255
23,1991,JAEGJEF001,16,29,34,29,30,,
23,1991,GOSSJEF001,16,,,,,67,2961
23,1990,JAEGJEF001,16,15,20,40,42,,
23,1990,GOSSJEF001,16,,,,,60,2315
23,1989,JAEGJEF001,16,23,34,34,34,,
23,1989,GOSSJEF001,16,,,,,67,2711
23,1988,BAHRCHR001,16,18,29,37,39,,
23,1988,GOSSJEF001,16,,,,,91,3804
23,1987,BAHRCHR001,13,19,29,27,28,,
23,1987,HARDDAV001,2,,1,7,7,,
23,1987,TALLSTA001,12,,,,,56,2277
23,1987,GAMAVIN001,3,,,,,13,519
23,1986,BAHRCHR001,16,21,28,36,36,,
23,1986,GUYARAY001,16,,,,,90,3620
23,1985,BAHRCHR001,16,20,32,40,42,,
23,1985,GUYARAY001,16,,,,,89,3627
23,1984,BAHRCHR001,16,20,27,40,42,,
23,1984,GUYARAY001,16,,,,,91,3809
23,1983,BAHRCHR001,16,21,27,51,53,,
23,1983,GUYARAY001,16,,,,,78,3336
23,1982,BAHRCHR001,9,10,16,32,33,,
23,1982,GUYARAY001,9,,,,,47,1839
23,1981,BAHRCHR001,16,14,24,27,33,2,43
23,1981,GUYARAY001,16,,,,,96,4195
23,1980,BAHRCHR001,16,19,37,41,44,,
23,1980,GUYARAY001,16,,,,,71,3099
23,1979,BREEJIM001,16,18,27,41,45,,
23,1979,GUYARAY001,16,,,,,69,2939
23,1978,MANNERR001,16,12,20,33,38,,
23,1978,GUYARAY001,16,,,,,81,3462
23,1977,MANNERR001,14,20,28,39,42,,
23,1977,GUYARAY001,14,,,,,59,2552
23,1976,MANNERR001,7,4,11,26,27,,
23,1976,STEIFRE001,7,4,8,16,19,,
23,1976,GUYARAY001,14,,,,1,67,2785
23,1975,BLANGEO001,14,13,21,44,48,,
23,1975,GUYARAY001,14,,,,,68,2979
23,1974,BLANGEO001,14,11,17,44,46,,
23,1974,GUYARAY001,14,,,,,74,3124
23,1973,BLANGEO001,14,23,33,31,31,,
23,1973,GUYARAY001,14,,,,,69,3127
23,1972,BLANGEO001,14,17,26,44,44,,
23,1972,DEPOJER001,14,,,,,55,2031
23,1971,BLANGEO001,14,15,22,41,42,,
23,1971,DEPOJER001,12,,,,,51,2013
23,1971,EISCMIK001,2,,,,,11,461
23,1970,BLANGEO001,14,16,29,36,36,,
23,1970,EISCMIK001,14,,,,,79,3121
23,1969,BLANGEO001,14,20,37,45,45,,
23,1969,EISCMIK001,14,,,,,69,2944
23,1968,BLANGEO001,14,21,34,54,54,,
23,1968,EISCMIK001,14,,,,,64,2788
23,1967,BLANGEO001,14,20,30,56,57,,
23,1967,EISCMIK001,14,,,,,76,3364
23,1966,EISCMIK001,12,11,26,37,37,65,2703
23,1966,MERCMIK001,2,1,4,2,3,9,373
23,1965,MINGGEN001,14,8,19,,,,
23,1965,MERCMIK001,14,9,15,35,35,75,3079
23,1964,MERCMIK001,14,15,24,34,34,59,2446
23,1963,MERCMIK001,14,8,21,47,47,75,3007
23,1962,AGAJBEN001,6,5,14,10,11,,
23,1962,SIMPJAC002,14,3,10,6,7,,
23,1962,DAVICOT001,13,1,2,4,5,38,1452
23,1962,BIRDDAN001,14,,1,,,,
23,1962,MORRTOM002,14,,,,,45,1654
23,1961,FLEMGEO001,14,11,26,24,25,,
23,1961,CROWWAY001,14,,,,,63,2613
23,1961,BURCJER001,14,,,,,12,315
23,1960,BARNLAR001,14,6,25,37,39,,
23,1960,CROWWAY001,14,,,,,76,2958
24,2018,ELLIJAK001,16,26,31,33,35,,
24,2018,JOHNCAM002,16,,,,,61,2937
24,2017,ELLIJAK001,15,26,31,39,42,,
24,2017,STURCAL001,1,3,3,1,2,,
24,2017,JONEDON004,16,,,,,67,3033
24,2016,STURCAL001,16,35,41,30,31,,
24,2016,JONEDON004,16,,,,,63,2888
24,2015,STURCAL001,13,18,22,35,37,,
24,2015,PARKCOD001,3,3,4,7,7,,
24,2015,JONEDON004,16,,,,,86,4038
24,2014,PARKCOD001,16,32,36,54,54,,
24,2014,JONEDON004,16,,,,,76,3331
24,2013,HENEALE001,16,23,28,45,45,,
24,2013,JONEDON004,16,,,,,82,3681
24,2012,HENEALE001,16,27,31,25,26,,
24,2012,MCBRMAT001,13,,,,,55,2560
24,2012,HENRCHA002,3,,,,,16,776
24,2011,HENEALE001,16,24,27,46,46,,
24,2011,HENRCHA002,16,,,,,66,2830
24,2010,AKERDAV001,16,32,38,47,47,,
24,2010,ROCCSAV001,16,,,,,73,3195
24,2009,AKERDAV001,16,32,37,43,45,,
24,2009,ROCCSAV001,16,,,,,76,3222
24,2008,AKERDAV001,16,33,40,45,45,,
24,2008,ROCCSAV001,16,,,,,77,3334
24,2007,AKERDAV001,16,24,32,36,36,,
24,2007,ROCCSAV001,16,,,,,73,3066
24,2006,AKERDAV001,16,18,23,48,48,,
24,2006,JOHNDIR001,16,,,,,78,3326
24,2005,AKERDAV001,12,16,22,23,23,,
24,2005,FRANTOD002,3,6,7,5,5,,
24,2005,CORTJOS001,4,,,3,3,,
24,2005,SIMOMAR001,16,,,1,2,,
24,2005,JOHNDIR001,7,,,,,39,1615
24,2005,LANDSEA001,5,,,,,34,1483
24,2005,HODGREG001,3,,,,,19,699
24,2005,MURPNIC001,1,,,,,7,275
24,2004,AKERDAV001,16,27,32,41,42,1,36
24,2004,JOHNDIR001,16,,,,,72,3032
24,2003,AKERDAV001,16,24,29,42,42,,
24,2003,JOHNDIR001,16,,,,,79,3207
24,2002,AKERDAV001,16,30,34,43,43,,
24,2002,LANDSEA001,12,,,,,52,2229
24,2002,JOHNLEE002,2,,,,,14,523
24,2002,BAKEJAS001,2,,,,,13,445
24,2001,AKERDAV001,16,26,31,37,38,,
24,2001,LANDSEA001,16,,,,,97,4221
24,2000,AKERDAV001,16,29,33,34,36,,
24,2000,LANDSEA001,16,,,,,86,3635
24,1999,JOHNNOR001,15,18,25,25,25,,
24,1999,AKERDAV001,16,3,6,2,2,,
24,1999,LANDSEA001,16,,,,,107,4524
24,1998,BONICHR001,16,14,21,15,17,,
24,1998,HUTTTOM001,16,,,,,104,4339
24,1997,BONICHR001,16,22,31,33,33,,
24,1997,HUTTTOM001,16,,,,,87,3660
24,1996,ANDEGAR002,16,25,29,40,40,,
24,1996,HUTTTOM001,16,,,,,73,3107
24,1995,ANDEGAR002,16,22,30,32,33,,
24,1995,HUTTTOM001,16,,,,,85,3682
24,1994,MURREDD001,16,21,25,33,33,,
24,1994,BARKBRY001,11,,,,,66,2696
24,1994,BERGMIT001,5,,,,,25,951
24,1994,CUNNRAN001,14,,,,,1,80
24,1993,BAHRMAT001,11,8,13,18,19,,
24,1993,RUZEROG001,5,8,10,13,16,,
24,1993,FEAGJEF001,16,,,,,83,3323
24,1992,RUZEROG001,16,16,25,40,44,,
24,1992,FEAGJEF001,16,,,,,82,3459
24,1991,RUZEROG001,16,28,33,27,29,,
24,1991,FEAGJEF001,16,,,,,87,3640
24,1990,RUZEROG001,16,21,29,45,48,,
24,1990,FEAGJEF001,16,,,,,72,3026
24,1989,ZENDLUI001,8,9,15,23,23,,
24,1989,RUZEROG001,5,8,11,14,14,,
24,1989,DELISTE001,3,3,7,3,3,,
24,1989,TELTJOH001,10,,,,,57,2246
24,1989,RUNAMAX001,4,,,,,17,568
24,1989,TUTERIC001,2,,,,,7,256
24,1989,CUNNRAN001,16,,,,,6,319
24,1988,ZENDLUI001,12,19,24,30,31,,
24,1988,DORSDEA001,3,4,7,9,9,,
24,1988,DAWSDAL001,1,,1,3,3,,
24,1988,TELTJOH001,16,,,,,98,3958
24,1988,CUNNRAN001,16,,,,,3,167
24,1987,MCFAPAU001,12,16,26,36,36,,
24,1987,JACODAV001,3,3,5,2,4,10,369
24,1987,TELTJOH001,12,,,,,82,3131
24,1987,ROYAMAR001,1,,,,,5,209
24,1987,MERKGUI001,3,,,,,2,61
24,1986,MCFAPAU001,16,20,31,26,27,,
24,1986,TELTJOH001,16,,,,,108,4493
24,1986,CUNNRAN001,15,,,,,2,54
24,1985,MCFAPAU001,16,25,30,29,29,,
24,1985,HORAMIK001,16,,,,,91,3777
24,1984,MCFAPAU001,16,30,37,26,27,,
24,1984,HORAMIK001,16,,,,,92,3880
24,1983,FRANTON001,16,15,26,24,27,,
24,1983,RUNAMAX001,12,,,,,59,2459
24,1983,SKLATOM001,4,,,,,27,1062
24,1982,FRANTON001,9,6,9,23,25,,
24,1982,RUNAMAX001,9,,,,,44,1784
24,1981,FRANTON001,16,20,31,41,43,1,13
24,1981,WILKREG001,14,,,1,1,,
24,1981,RUNAMAX001,15,,,,,63,2567
24,1980,FRANTON001,16,16,31,48,48,,
24,1980,RUNAMAX001,16,,,,,75,2947
24,1979,FRANTON001,16,23,31,36,39,1,32
24,1979,RUNAMAX001,16,,,,,74,2927
24,1978,MIKENIC001,12,8,17,21,22,,
24,1978,MICHMIK002,10,,,9,12,58,2078
24,1978,ENGLRIC001,6,,,,,33,1307
24,1977,MUHLHOR001,9,3,8,17,19,,
24,1977,JOHAOVE001,2,1,4,1,3,,
24,1977,MIKENIC001,3,3,3,7,7,,
24,1977,JONESPI001,14,,,,,93,3463
24,1976,MUHLHOR001,14,11,16,18,19,,
24,1976,JONESPI001,14,,,,,94,3445
24,1975,MUHLHOR001,14,20,29,21,24,,
24,1975,JONESPI001,12,,,,,68,2742
24,1975,KERSMER001,2,,,,,15,489
24,1974,DEMPTOM001,14,10,16,26,30,,
24,1974,KERSMER001,14,,,,,82,2959
24,1974,BRADBIL001,14,,,,,2,67
24,1973,DEMPTOM001,14,24,40,34,34,,
24,1973,MCNETOM001,10,,,,,46,1881
24,1973,BRADBIL001,14,,,,,18,735
24,1972,DEMPTOM001,14,20,35,11,12,,
24,1972,BRADBIL001,14,,,,,56,2250
24,1972,MCNETOM001,2,,,,,7,290
24,1971,FELLHAP001,9,6,20,10,10,,
24,1971,DEMPTOM001,5,12,17,13,14,,
24,1971,MCNETOM001,14,,,,,73,3063
24,1971,BRADBIL001,14,,,,,2,76
24,1970,MOSEMAR001,14,14,25,25,28,10,350
24,1970,BRADBIL001,12,,,,,61,2246
24,1969,BAKESAM001,14,16,30,31,31,,
24,1969,BRADBIL001,14,,,,,74,2942
24,1968,BAKESAM001,14,19,30,17,21,55,2248
24,1968,DUNCRIC001,1,,,,,5,228
24,1967,BAKESAM001,14,12,19,45,45,61,2335
24,1966,BAKESAM001,14,18,25,38,39,42,1726
24,1966,HILLKIN001,10,,,,,23,862
24,1965,BAKESAM001,12,9,23,38,40,37,1551
24,1965,LLOYDAV001,13,1,2,7,7,,
24,1965,HILLKIN001,7,,,,,19,813
24,1964,BAKESAM001,14,16,26,36,37,49,2073
24,1964,HILLKIN001,8,,,,,24,968
24,1963,CLARMIK001,14,7,15,29,32,,
24,1963,HILLKIN001,14,,,,,69,2972
24,1962,WALSBOB001,14,4,15,36,38,,
24,1962,WITTJOH001,14,2,4,,,,
24,1962,HILLKIN001,14,,,,,64,2747
24,1961,WALSBOB001,14,14,25,43,46,,
24,1961,HILLKIN001,14,,,,,55,2403
24,1960,WALSBOB001,12,14,20,39,40,,
24,1960,VANBNOR001,12,,,,,60,2585
24,1959,COTHPAI001,7,8,18,1,1,,
24,1959,BIELDIC001,12,,5,,,,
24,1959,WALSBOB001,12,,1,33,34,,
24,1959,VANBNOR001,12,,,,,53,2263
24,1959,PAGLJOE001,7,,,,,1,45
24,1958,WALSBOB001,12,6,14,31,31,,
24,1958,VANBNOR001,12,,,,,54,2225
24,1957,WALSBOB001,12,9,12,20,21,,
24,1957,BIELDIC001,12,,2,,,,
24,1957,NORTJER001,12,,,,,68,2798
24,1956,WALSBOB001,12,6,13,17,18,,
24,1956,BIELDIC001,12,,1,,,,
24,1956,BURKADR001,12,,,,,68,2843
24,1955,BIELDIC001,12,9,23,23,24,,
24,1955,WALSBOB001,12,2,3,6,7,,
24,1955,BURKADR001,12,,,,,61,2615
24,1954,WALSBOB001,12,4,10,36,39,,
24,1954,BURKADR001,12,,,,,73,2918
24,1953,WALSBOB001,12,4,13,45,48,,
24,1953,POLLALA001,12,,2,1,1,,
24,1953,BURKADR001,10,,,,,41,1765
24,1953,BEDNCHU001,12,,,,,12,483
24,1952,WALSBOB001,12,11,20,31,31,,
24,1952,BURKADR001,12,,,,,83,3335
24,1951,WALSBOB001,12,6,11,28,31,,
24,1951,BURKADR001,12,,,,,67,2646
24,1951,REAGFRA001,12,,,,,10,367
24,1950,PATTCLI001,12,8,17,32,33,,
24,1950,MUHAJOE001,11,,5,,,2,48
24,1950,REAGFRA001,12,,,,,54,2270
24,1949,PATTCLI001,12,9,18,42,43,,
24,1949,MUHAJOE001,12,,1,5,5,45,1800
24,1949,REAGFRA001,12,,,,,8,362
24,1948,PATTCLI001,12,8,12,50,50,,
24,1948,MUHAJOE001,11,,5,,,57,2694
24,1948,PALMLES001,5,,,,,4,148
24,1948,JOHNALA001,5,,,,,1,5
24,1947,PATTCLI001,12,3,14,36,40,,
24,1947,MUHAJOE001,12,1,5,,,53,2303
24,1947,KEKEJIM001,10,,1,2,3,,
24,1947,KISHBEN001,12,,,,,8,301
24,1947,PRITBOS001,11,,,,,2,64
24,1946,LIOAAUG001,11,6,11,27,27,,
24,1946,ZIMMROY001,11,2,4,2,2,23,890
24,1946,MUHAJOE001,10,,,,,22,843
24,1946,PRITBOS001,11,,,,,7,242
24,1946,KISHBEN001,10,,,,,4,163
24,1946,VANBSTE001,9,,,,,1,41
24,1945,ZIMMROY001,10,4,8,29,33,47,1778
24,1945,VANBSTE001,10,,,2,2,,
24,1945,ROGAJOH001,8,,,1,1,,
24,1944,ZIMMROY001,10,4,8,32,34,39,1531
24,1944,KISHBEN001,10,,,1,1,4,182
24,1944,BANTJAC001,7,,,,,9,398
24,1944,VANBSTE001,9,,,,,1,35
24,1944,SHERALL001,10,,,,,1,27
24,1944,LAUXTED001,1,,,,,1,18
24,1943,ZIMMROY001,10,1,6,26,28,44,1521
24,1943,PASCGOR001,10,,,2,2,,
24,1943,LAUXTED001,4,,,2,2,,
24,1943,BUTLJOH002,10,,,,,11,407
24,1943,HINKJAC001,10,,,,,4,78
24,1943,STEWDEA001,6,,,,,2,84
24,1943,KISHBEN001,10,,,,,1,42
24,1942,BARNLEN001,10,3,7,7,8,50,2106
24,1942,KASKEDA001,10,,1,,,,
24,1942,ERDLDIC001,10,,,8,8,,
24,1942,STEEERN001,10,,,1,1,2,61
24,1942,GRAVRAY001,11,,,1,1,,
24,1942,PRITBOS001,6,,,,,17,595
24,1942,JEFFBIL001,5,,,,,1,50
24,1942,HALLIRV001,8,,,,,1,36
24,1941,BARNLEN001,11,2,6,2,2,41,1788
24,1941,BASCNIC001,11,1,2,9,9,10,348
24,1941,MCAFWES001,8,,,2,2,1,32
24,1941,DESADAN001,11,,,1,1,7,206
24,1941,BANTJAC001,6,,,,,9,412
24,1941,THOMTOM002,11,,,,,1,43
24,1940,SOMEGEO001,10,2,9,1,1,,
24,1940,MURRFRA001,11,,1,6,8,30,1098
24,1940,COLEJOH001,7,1,1,3,5,10,336
24,1940,WATKFOS001,9,,,2,2,2,45
24,1940,BUKAJOE001,11,,,,,15,568
24,1940,RIFFDIC001,11,,,,,14,479
24,1940,KOLBELM001,10,,,,,10,401
24,1940,OBRIDAV002,11,,,,,6,246
24,1939,MURRFRA001,11,2,4,8,12,33,1220
24,1939,REESHAN001,5,2,4,1,1,,
24,1939,MORTEMM001,8,,,,,23,907
24,1939,RIFFDIC001,10,,,,,17,683
24,1939,SMUKDAV001,4,,,,,10,483
24,1939,OBRIDAV002,11,,,,,3,120
24,1939,BUKAJOE001,11,,,,,1,54
24,1939,ARNOJAY001,10,,,,,1,42
24,1938,REESHAN001,11,1,6,10,13,,
24,1938,ARNOJAY001,11,,1,3,3,,
